year_month,date,code,close,peTTM,turn,tradestatus,pctChg,PE_inv,market_cap,roe,div_ratio,profit_growth,Quality,return,excess_return,next_excess_return,mkt_excess,SMB,year_month_str
2017-11,2017-11-30,sh.600028,6.03,13.125135,0.085667,1,-0.165559,0.07618969252506735,330915462796.3833,0.0671432518860971,0.040448904218533886,0.14236608260671435,0.0003866479100757223,0.01005025125628145,0.008550251256281451,0.015083747927031434,-0.0239418942864863,330915462796.3833,2017-11
2017-12,2017-12-29,sh.600028,6.13,13.342799,0.073676,1,-0.809057,0.07494679339769714,396443524263.72375,0.06511405480508775,0.021028062537817596,0.30362339048613884,0.00041572795243715135,0.016583747927031434,0.015083747927031434,0.15347553017944532,-0.0045194248863797,396443524263.72375,2017-12
2018-01,2018-01-31,sh.600028,7.08,15.410606,0.27117,1,-1.803053,0.06489037484963278,382452070847.52826,0.06732685521375964,0.012363630020291609,0.3966078266901891,0.0003301380715716607,0.15497553017944532,0.15347553017944532,-0.09613276836158197,0.0510104228023216,382452070847.52826,2018-01
2018-02,2018-02-28,sh.600028,6.41,13.952258,0.175014,1,-2.286587,0.07167298655171084,375101696678.9597,0.08067291920511202,0.018175687615152522,-0.0128142444984366,-1.8789344469953388e-05,-0.09463276836158196,-0.09613276836158197,0.009420436817472679,-0.0651126467428918,375101696678.9597,2018-02
2018-03,2018-03-30,sh.600028,6.48,15.347355,0.144241,1,-2.114802,0.06515780732249954,382541818608.5387,0.06822294505922216,0.06096016441637385,0.08813430144514063,0.0003665401552603453,0.010920436817472678,0.009420436817472679,0.06485802469135798,-0.0292694599755538,382541818608.5387,2018-03
2018-04,2018-04-27,sh.600028,6.91,15.709067,0.162453,1,2.370368,0.06365750429353953,342951930475.7373,0.11041612543127961,0.017431146216893074,0.330323889784949,0.000635767661012011,0.06635802469135799,0.06485802469135798,0.018760492040520937,-0.0288486412933715,342951930475.7373,2018-04
2018-05,2018-05-31,sh.600028,7.05,16.02734,0.1676,1,3.221087,0.06239338530286374,376612222933.5549,0.11801843579524306,0.032028459284793157,-0.1343338096118065,-0.0005077749044036244,0.02026049204052094,0.018760492040520937,-0.08093262411347507,0.0027962386660829,376612222933.5549,2018-05
2018-06,2018-06-29,sh.600028,6.49,14.754246,0.084171,1,0.620155,0.0677770995549349,387594046700.9516,0.05446774564087551,0.014925847102765078,-0.244144256369114,-0.0001984837245515087,-0.07943262411347507,-0.08093262411347507,0.04010246533127876,-0.0816347645416387,387594046700.9516,2018-06
2018-07,2018-07-31,sh.600028,6.76,15.36806,0.115365,1,2.424247,0.06507002185051333,408933429933.7438,0.16355326630035166,0.04685548060198054,0.1952631905796957,0.0014963734707986213,0.04160246533127876,0.04010246533127876,0.01033431952662728,0.0086783440295735,408933429933.7438,2018-07
2018-08,2018-08-31,sh.600028,6.84,12.618695,0.130316,1,0.588235,0.07924749746308948,370926989586.96265,0.050996884907969296,0.019225474393071172,0.24926928221409844,0.000244393401793035,0.01183431952662728,0.01033431952662728,0.039435672514619935,-0.05404867195105,370926989586.96265,2018-08
2018-09,2018-09-28,sh.600028,7.12,13.135249,0.105769,1,1.136363,0.07613102728391369,365401212996.7524,0.019109969309233144,0.028048122196911714,0.005539962409281535,2.969412950601632e-06,0.040935672514619936,0.039435672514619935,-0.11526404494382031,0.0337631998030272,365401212996.7524,2018-09
2018-10,2018-10-31,sh.600028,6.31,10.504625,0.120041,1,0.0,0.09519616359460713,371241396071.63226,0.11903890356825259,-0.003667642660856514,0.03426978917590896,-1.4961921314301462e-05,-0.11376404494382031,-0.11526404494382031,-0.06647622820919169,-0.0789689421730732,371241396071.63226,2018-10
2018-11,2018-11-30,sh.600028,5.9,9.822074,0.073053,1,1.200689,0.10181149113720787,398223732206.6243,0.059129593279283015,-0.0022673647240987957,-0.0020384643481797804,2.7329355974980143e-07,-0.06497622820919169,-0.06647622820919169,-0.14556779661016955,-0.0071078436043266,398223732206.6243,2018-11
2018-12,2018-12-28,sh.600028,5.05,8.407029,0.33712,1,-3.80952,0.11894808498935831,387054051958.0342,0.1160645735378694,0.030153463866430124,-0.0233850478688869,-8.184179612493458e-05,-0.14406779661016955,-0.14556779661016955,0.13315346534653477,-0.0379312934111792,387054051958.0342,2018-12
2019-01,2019-01-31,sh.600028,5.73,11.120092,0.113257,1,1.776197,0.089927313551003,370708223297.8696,-0.020183430055026513,0.003496856896044759,0.28869916412092,-2.037597317469621e-05,0.13465346534653477,0.13315346534653477,0.047365619546247795,0.0348591745606071,370708223297.8696,2019-01
2019-02,2019-02-28,sh.600028,6.01,11.663482,0.12309,1,-0.496684,0.08573768965391296,390567194022.684,0.1696227970741534,0.07210173278669005,-0.08609969739952775,-0.001053007701594365,0.048865619546247796,0.047365619546247795,-0.04642512479201327,0.1363878204979392,390567194022.684,2019-02
2019-03,2019-03-29,sh.600028,5.74,11.015371,0.20736,1,1.773048,0.09078223511491351,382643048558.63904,0.13361467040202013,-0.011230462242244992,0.09689542771333023,-0.00014539687114662625,-0.04492512479201327,-0.04642512479201327,-0.011952961672474003,0.0494375702365866,382643048558.63904,2019-03
2019-04,2019-04-30,sh.600028,5.68,11.639492,0.095241,1,0.353357,0.08591440244986637,399237462442.9723,0.024976172541849917,0.013996494026717918,-0.031067233502970498,-1.0860447754196565e-05,-0.010452961672474004,-0.011952961672474003,-0.04551408450704225,-0.0055184317245153,399237462442.9723,2019-04
2019-05,2019-05-31,sh.600028,5.43,11.12719,0.077153,1,-0.731261,0.08986994919651771,367427812175.66003,0.02606114380768572,0.030334017345351006,-0.1410577951802431,-0.00011151171490546277,-0.04401408450704225,-0.04551408450704225,0.005866482504604033,-0.0598568146187976,367427812175.66003,2019-05
2019-06,2019-06-28,sh.600028,5.47,11.209159,0.061722,1,0.736648,0.0892127589589906,374556116928.82874,0.1836132952048764,0.02269734124408431,0.32403563494935417,0.0013504294021513587,0.007366482504604033,0.005866482504604033,-0.03806307129798908,0.0261614036104512,374556116928.82874,2019-06
2019-07,2019-07-31,sh.600028,5.27,10.799317,0.0417,1,0.1901,0.09259844858707268,373329081985.7034,0.06313100482510207,0.007917090866721616,0.04603495556529222,2.30089107560327e-05,-0.03656307129798908,-0.03806307129798908,-0.05652846299810227,-0.0170672706300828,373329081985.7034,2019-07
2019-08,2019-08-30,sh.600028,4.98,11.41338,0.0542,1,-0.2004,0.08761646418501794,352929779585.71216,0.058290757563368815,0.010841443210094639,0.18768801608415137,0.00011861055621765401,-0.05502846299810227,-0.05652846299810227,0.006532128514056103,-0.0172779782131659,352929779585.71216,2019-08
2019-09,2019-09-30,sh.600028,5.02,11.505054,0.0515,1,0.6012,0.08691832302568941,386432769523.7827,-0.013302604707464138,0.01018691845001523,-0.15161517596020205,2.0545759011138717e-05,0.008032128514056103,0.006532128514056103,-0.02540438247011939,0.0050666840826599,386432769523.7827,2019-09
2019-10,2019-10-31,sh.600028,4.9,12.788293,0.0792,1,-1.2097,0.07819651926961636,385765141092.0441,0.0824610897199223,0.024265566103598743,0.0016121092487048072,3.225774220837771e-06,-0.02390438247011939,-0.02540438247011939,0.016867346938775507,0.0067153002782263,385765141092.0441,2019-10
2019-11,2019-11-29,sh.600028,4.99,13.02318,0.0479,1,-0.3992,0.07678616129086752,380892076522.8102,0.08861401925821236,0.06903858179034847,0.30121757613900113,0.0018427847354193954,0.01836734693877551,0.016867346938775507,0.022548096192384792,-0.0209858002032053,380892076522.8102,2019-11
2019-12,2019-12-31,sh.600028,5.11,13.336363,0.0933,1,0.5906,0.07498296199646035,376328240597.88904,0.13577465483847428,0.031558745931164194,0.667454291169062,0.0028599600987326383,0.024048096192384794,0.022548096192384792,-0.03476810176125239,0.0605279173156088,376328240597.88904,2019-12
2020-01,2020-01-23,sh.600028,4.94,12.892688,0.1156,1,-0.8032,0.07756334443213084,353846432553.8019,0.030046078590776223,0.05365800978775048,-0.24524321287806236,-0.00039538424179136637,-0.03326810176125239,-0.03476810176125239,-0.07032591093117418,-0.0256288550891701,353846432553.8019,2020-01
2020-02,2020-02-28,sh.600028,4.6,12.005337,0.1747,1,-1.2876,0.08329628730955241,372785741813.0405,0.023985660387969523,0.040139526916562834,0.10977844094211472,0.00010569172559069006,-0.06882591093117418,-0.07032591093117418,-0.038456521739130445,-0.0338279337536888,372785741813.0405,2020-02
2020-03,2020-03-31,sh.600028,4.43,9.313008,0.1685,1,-0.8949,0.10737669290094028,374269523780.96814,0.12254813173882385,0.052277247959644405,0.2324561196287,0.0014892252650718237,-0.036956521739130443,-0.038456521739130445,0.005272009029345494,-0.0466365012639294,374269523780.96814,2020-03
2020-04,2020-04-30,sh.600028,4.46,23.430426,0.1252,1,0.4504,0.04267954837867651,365519570348.01935,0.15033650356135325,-0.02599928605187172,0.026779969352143246,-0.00010467330654478475,0.006772009029345494,0.005272009029345494,-0.07324887892376691,0.0384178822993682,365519570348.01935,2020-04
2020-05,2020-05-29,sh.600028,4.14,21.749319,0.085,1,-1.1933,0.04597845109541131,377723880307.0753,0.021442382444105845,0.02391083957703541,0.3199043973988248,0.00016401670139984596,-0.07174887892376691,-0.07324887892376691,-0.05705555555555547,-0.0042030691635365,377723880307.0753,2020-05
2020-06,2020-06-30,sh.600028,3.91,20.541024,0.0708,1,-0.2551,0.048683064680709195,388487739255.91504,0.15407570431498707,0.05614270846301428,-0.02334653413206264,-0.00020195282804395606,-0.05555555555555547,-0.05705555555555547,0.021517902813299294,0.0448908161098816,388487739255.91504,2020-06
2020-07,2020-07-31,sh.600028,4.0,21.013835,0.1471,1,0.2506,0.047587696391448775,416707199044.07086,0.10187709207434108,0.018565283545013328,0.18076953204332827,0.000341903353483598,0.023017902813299296,0.021517902813299294,0.006000000000000063,0.1075009793699082,416707199044.07086,2020-07
2020-08,2020-08-31,sh.600028,4.03,144.739536,0.1675,1,0.0,0.006908962316971916,384118633106.2291,0.1545902669537323,0.06524946329739224,0.04558561910032802,0.0004598190377513948,0.007500000000000062,0.006000000000000063,-0.03127667493796532,0.0243824265148722,384118633106.2291,2020-08
2020-09,2020-09-30,sh.600028,3.91,140.429674,0.0743,1,0.5141,0.007121002075387571,385698409074.7994,0.09648898192411917,0.05967780307535523,0.3938862165909545,0.002268095488742655,-0.02977667493796532,-0.03127667493796532,-0.004057544757033292,-0.0538092667074538,385698409074.7994,2020-09
2020-10,2020-10-30,sh.600028,3.9,12.485859,0.133,1,0.2571,0.08009060489951073,379377287085.1371,-0.026113895874397525,0.02061738567745075,0.014727099392878862,-7.92907418316093e-06,-0.002557544757033292,-0.004057544757033292,0.07285897435897454,0.0005137647864681,379377287085.1371,2020-10
2020-11,2020-11-30,sh.600028,4.19,13.414294,0.2113,1,-2.1028,0.07454734479503729,344261820499.79877,0.09240163088419806,0.019936729619072863,0.07962524074269682,0.00014668453012263842,0.07435897435897454,0.07285897435897454,-0.03968615751789978,0.0503594866077486,344261820499.79877,2020-11
2020-12,2020-12-31,sh.600028,4.03,12.902054,0.0892,1,0.4988,0.07750703880172878,380289900473.1025,0.15300719093356352,0.009727883152910625,0.339137807499431,0.0005047849470639051,-0.03818615751789978,-0.03968615751789978,-0.02135111662531014,0.0224740776095538,380289900473.1025,2020-12
2021-01,2021-01-29,sh.600028,3.95,12.645934,0.1195,1,-0.7538,0.07907680049571665,381941484948.34033,0.05531269904581429,0.017408115362724047,-0.05560773181857273,-5.3544120327927236e-05,-0.01985111662531014,-0.02135111662531014,0.14027215189873404,0.0013792687781955,381941484948.34033,2021-01
2021-02,2021-02-26,sh.600028,4.51,14.438775,0.3126,1,-3.2189,0.06925795297731283,427694196896.3548,0.0806017515546274,0.005348218716621694,0.16375001135271444,7.058866653095598e-05,0.14177215189873404,0.14027215189873404,-0.041411308203991026,0.005967896417332,427694196896.3548,2021-02
2021-03,2021-03-31,sh.600028,4.33,15.922681,0.097,1,0.2315,0.06280349395934014,377132215695.26794,0.09119332482245109,0.038576223608660115,-0.21450686873732036,-0.0007546124457885711,-0.039911308203991025,-0.041411308203991026,-0.013047344110854451,-0.0206414536982394,377132215695.26794,2021-03
2021-04,2021-04-30,sh.600028,4.28,7.327377,0.1177,1,0.0,0.13647448466211032,386536099413.1247,-0.044975693993424104,0.0008790701330713309,-0.06758669172581497,2.6721607905027254e-06,-0.011547344110854452,-0.013047344110854451,0.031210280373831722,-6.332738363562388e-05,386536099413.1247,2021-04
2021-05,2021-05-31,sh.600028,4.42,7.567058,0.1257,1,-1.1186,0.13215175567571968,380133814731.67145,0.18356737877187382,0.042074660323804434,0.2264262551781607,0.0017488111313224927,0.032710280373831724,0.031210280373831722,-0.015074660633484114,0.0474201987062761,380133814731.67145,2021-05
2021-06,2021-06-30,sh.600028,4.36,7.464337,0.0809,1,0.2299,0.1339703713806062,358543396490.41516,0.05493121600514128,0.04256157393800497,-0.0481395019072465,-0.00011254818229352186,-0.013574660633484115,-0.015074660633484114,-0.08636238532110091,-0.008215655495887,358543396490.41516,2021-06
2021-07,2021-07-30,sh.600028,3.99,6.830896,0.0939,1,0.2513,0.14639367954072202,402553762208.258,0.12528677162363996,-0.0032240881036784547,0.041085413635241666,-1.6595860794682603e-05,-0.08486238532110091,-0.08636238532110091,0.06616917293233066,-0.0554763204302076,402553762208.258,2021-07
2021-08,2021-08-31,sh.600028,4.26,5.424634,0.3138,1,1.9139,0.18434423409948025,395111324002.90643,0.09566494319258957,0.06099637212656679,0.24861728040958753,0.001450735153242447,0.06766917293233066,0.06616917293233066,0.04544835680751175,0.0416461229248357,395111324002.90643,2021-08
2021-09,2021-09-30,sh.600028,4.46,5.679312,0.2578,1,0.0,0.1760776657454283,395855757005.55975,0.162880952817968,0.04027218588830443,0.03416277177061394,0.00022409316147514193,0.04694835680751175,0.04544835680751175,-0.048585201793722,0.0053360634301898,395855757005.55975,2021-09
2021-10,2021-10-29,sh.600028,4.25,7.422432,0.1693,1,1.1905,0.13472673107682226,363480220704.3339,0.12030280612140405,0.044993960428897375,0.31456841464327157,0.0017027272766580617,-0.047085201793722,-0.048585201793722,-0.05091176470588238,-0.0073379277560679,363480220704.3339,2021-10
2021-11,2021-11-30,sh.600028,4.04,7.055676,0.1101,1,-0.4926,0.1417298640130301,407503550837.20917,0.08825378642395128,0.014826695969144554,0.19313255749721286,0.00025271628055438376,-0.04941176470588238,-0.05091176470588238,0.04552970297029707,0.0031657828673184,407503550837.20917,2021-11
2021-12,2021-12-31,sh.600028,4.23,7.387502,0.0734,1,0.237,0.13536375353942376,354103843676.0989,0.05532424537403599,0.042447582369462375,0.2371366223849006,0.000556887010962076,0.04702970297029707,0.04552970297029707,-0.010956264775413725,0.0197936593503856,354103843676.0989,2021-12
2022-01,2022-01-28,sh.600028,4.19,7.317644,0.1821,1,-0.9456,0.13665600567614386,391968321725.8783,0.13989253506910695,0.05252786899444131,0.39819311974770644,0.002926025282144001,-0.009456264775413725,-0.010956264775413725,0.03191288782816232,-0.0779705701346297,391968321725.8783,2022-01
2022-02,2022-02-28,sh.600028,4.33,7.562148,0.1836,1,0.6977,0.1322375600160166,422500414237.6206,0.006327934802269161,0.028027832019906454,0.21396461252281312,3.79483985830057e-05,0.03341288782816232,0.03191288782816232,-0.003809468822170868,0.0285069937295022,422500414237.6206,2022-02
2022-03,2022-03-31,sh.600028,4.32,7.345068,0.1373,1,0.0,0.1361457783644753,361935167645.9382,0.13229452101379463,0.07003844918496722,0.4577694580938688,0.00318602959931427,-0.002309468822170868,-0.003809468822170868,0.003129629629629539,-0.0621831041874282,361935167645.9382,2022-03
2022-04,2022-04-29,sh.600028,4.34,6.945515,0.186,1,0.463,0.1439778043816765,370012558456.141,0.04504776242225637,0.030881292698258754,0.33225245660756475,0.0004622074021578006,0.004629629629629539,0.003129629629629539,0.026149769585253557,-0.0645773990146803,370012558456.141,2022-04
2022-05,2022-05-31,sh.600028,4.46,7.137557,0.2205,1,1.3636,0.14010395994035493,382692053330.5324,0.162614183097832,0.05281571600904949,0.04530951403310865,0.00038914459054071996,0.02764976958525356,0.026149769585253557,-0.08670179372197312,0.0442373961229019,382692053330.5324,2022-05
2022-06,2022-06-30,sh.600028,4.08,6.529424,0.0798,1,-0.4878,0.15315286616399854,371208674181.02374,0.10806497713313476,0.0358601761451731,0.4086296150042543,0.0015835333813640747,-0.08520179372197312,-0.08670179372197312,0.0058529411764705625,0.0650915124811737,371208674181.02374,2022-06
2022-07,2022-07-29,sh.600028,4.11,6.577435,0.1114,1,-0.2427,0.1520349497942587,351270495488.04926,0.13220618839250545,0.04171043065713735,0.20277320418058906,0.0011181679041758128,0.007352941176470562,0.0058529411764705625,0.03742944038929413,-0.0442756168165037,351270495488.04926,2022-07
2022-08,2022-08-31,sh.600028,4.27,6.864432,0.1943,1,-0.4662,0.1456784771121631,382100138590.5446,0.10409944069123597,-0.0034266453526954482,0.07106405826789931,-2.5349392735249596e-05,0.038929440389294134,0.03742944038929413,0.003183840749414525,-0.0172075494810062,382100138590.5446,2022-08
2022-09,2022-09-30,sh.600028,4.29,6.896583,0.0977,1,0.7042,0.1449993424279821,360568735522.0728,0.01238114524295017,0.03742107476430726,0.20567713906417653,9.529346037122435e-05,0.004683840749414525,0.003183840749414525,-0.05278205128205121,-0.0570089478035579,360568735522.0728,2022-09
2022-10,2022-10-31,sh.600028,4.07,7.260401,0.3327,1,-4.9065,0.13773343924116588,389811792454.3444,0.05696354183023308,0.01530049797485468,0.3724653648780526,0.0003246298453117194,-0.05128205128205121,-0.05278205128205121,0.11152211302211296,-0.0447839608509549,389811792454.3444,2022-10
2022-11,2022-11-30,sh.600028,4.53,8.080987,0.1413,1,0.8909,0.12374726008097772,363289123074.6988,0.13361946688056914,0.013072033884446246,0.24100901884844436,0.00042096519890890566,0.11302211302211296,0.11152211302211296,-0.03902759381898452,0.0876148864228643,363289123074.6988,2022-11
2022-12,2022-12-30,sh.600028,4.36,7.70572,0.0648,1,0.4608,0.12977372653042155,410305059366.31146,0.1083327908679922,0.06488206368931956,0.5144785665102796,0.00318602959931427,-0.03752759381898452,-0.03902759381898452,0.0351972477064218,-0.0211987607126414,410305059366.31146,2022-12
