year_month,date,code,close,peTTM,turn,tradestatus,pctChg,PE_inv,market_cap,roe,div_ratio,profit_growth,Quality,return,excess_return,next_excess_return,mkt_excess,SMB,year_month_str
2018-07,2018-07-31,sh.603993,5.86,34.389041,0.937018,1,-0.340136,0.0290790313111668,945307455305.8208,0.1197378694553996,0.0517183682301343,0.3133970286286568,0.0019407572392173,-0.0683624801271859,-0.0698624801271859,-0.1994522184300342,0.0086783440295735,945307455305.8208,2018-07
2018-08,2018-08-31,sh.603993,4.7,20.241884,0.555628,1,-2.286905,0.0494025160899054,862265711550.017,0.118127154554648,0.035656563202374,0.3390520155788274,0.0014280899214802,-0.1979522184300342,-0.1994522184300342,-0.0312872340425533,-0.05404867195105,862265711550.017,2018-08
2018-09,2018-09-28,sh.603993,4.56,19.638934,0.841255,1,-1.084603,0.0509192606889966,929697612967.4392,0.1581324029343096,0.0268271794791379,0.1809279917252694,0.0007675411134114,-0.0297872340425533,-0.0312872340425533,-0.108956140350877,0.0337631998030272,929697612967.4392,2018-09
2018-10,2018-10-31,sh.603993,4.07,16.750309,1.292176,1,4.896909,0.0597003911987534,832771313148.0822,0.1090169345331943,0.014554938582336,0.0055332752299591,8.77984029101571e-06,-0.107456140350877,-0.108956140350877,-0.0260700245700245,-0.0789689421730732,832771313148.0822,2018-10
2018-11,2018-11-30,sh.603993,3.97,16.338754,0.779703,1,2.319585,0.0612041775033763,884679942474.7404,0.0328395304708049,0.0221764367272855,0.2382108225631289,0.0001734803116087,-0.0245700245700245,-0.0260700245700245,-0.0543967254408061,-0.0071078436043266,884679942474.7404,2018-11
2018-12,2018-12-28,sh.603993,3.76,15.474487,0.290296,1,0.0,0.064622497663412,895231691931.6189,0.0520322519675938,0.0195262893464621,0.2473969415317726,0.0002513545027239,-0.0528967254408061,-0.0543967254408061,0.0197765957446807,-0.0379312934111792,895231691931.6189,2018-12
2019-01,2019-01-31,sh.603993,3.84,15.803732,0.544238,1,1.31926,0.0632761932434693,986452339418.8392,0.0409002239051087,0.0446334465324182,0.284788878070062,0.0005198872108231,0.0212765957446807,0.0197765957446807,0.2380833333333332,0.0348591745606071,986452339418.8392,2019-01
2019-02,2019-02-28,sh.603993,4.76,19.590042,0.780492,1,-0.833333,0.0510463428307096,897720571464.2483,0.0731028016833429,0.0369356510918839,0.3230806540004479,0.0008723499371437,0.2395833333333332,0.2380833333333332,-0.0225084033613444,0.1363878204979392,897720571464.2483,2019-02
2019-03,2019-03-29,sh.603993,4.66,21.713006,0.827808,1,2.869749,0.0460553458143934,810045614103.8605,0.0908549216288036,0.043935157254286,-0.1224329143842443,-0.0004887185581155,-0.0210084033613444,-0.0225084033613444,-0.0980665236051502,0.0494375702365866,810045614103.8605,2019-03
2019-04,2019-04-30,sh.603993,4.21,26.664571,0.39286,1,0.959232,0.037502947262868,819255045611.9182,0.0417279236889471,0.0067932628779969,0.0480141509268515,1.3610511584273032e-05,-0.0965665236051502,-0.0980665236051502,-0.0442553444180521,-0.0055184317245153,819255045611.9182,2019-04
2019-05,2019-05-31,sh.603993,4.03,25.524518,0.61587,1,-1.70731,0.039178016995267,911775930809.5648,0.1735330995326144,0.0586349896848215,-0.2297242691375639,-0.0022838789839924,-0.0427553444180521,-0.0442553444180521,-0.0188697270471464,-0.0598568146187976,911775930809.5648,2019-05
2019-06,2019-06-28,sh.603993,3.96,25.081164,0.312747,1,-0.751879,0.0398705578417333,938160744373.7596,0.0337359314023779,0.0214603925698647,0.2993992076710694,0.0002167609340472,-0.0173697270471464,-0.0188697270471464,-0.0873585858585858,0.0261614036104512,938160744373.7596,2019-06
