year_month,date,code,close,peTTM,turn,tradestatus,pctChg
2022-12,2022-12-30,sh.600406,24.4000,26.757214,0.410400,1,-3.059200
2023-01,2023-01-31,sh.600406,26.3900,28.939462,0.279300,1,0.113800
2023-02,2023-02-28,sh.600406,26.2500,28.785937,0.179600,1,0.000000
2023-03,2023-03-31,sh.600406,27.1100,29.727482,0.234300,1,-1.597100
2023-04,2023-04-28,sh.600406,26.1200,26.522896,0.227100,1,2.351100
2023-05,2023-05-31,sh.600406,27.4400,27.863257,0.211000,1,-0.290700
2023-06,2023-06-30,sh.600406,23.1000,28.147576,0.158700,1,-0.815800
2023-07,2023-07-31,sh.600406,24.3200,29.634158,0.258100,1,1.375600
2023-08,2023-08-31,sh.600406,23.8200,27.995905,0.210600,1,0.676200
2023-09,2023-09-28,sh.600406,22.1900,26.080148,0.149500,1,0.680600
2023-10,2023-10-31,sh.600406,22.5500,26.058185,0.148300,1,0.222200
2023-11,2023-11-30,sh.600406,22.0100,25.434175,0.182500,1,0.502300
2023-12,2023-12-29,sh.600406,22.3200,25.792403,0.317600,1,2.011000
2024-01,2024-01-31,sh.600406,21.0100,24.278602,0.322100,1,0.286400
2024-02,2024-02-29,sh.600406,23.1800,26.786196,0.242800,1,1.755900
2024-03,2024-03-29,sh.600406,24.3400,28.125930,0.122000,1,0.954000
2024-04,2024-04-30,sh.600406,23.5400,26.062357,0.707000,1,-0.465100
2024-05,2024-05-31,sh.600406,22.5100,24.921991,0.591600,1,-2.722600
2024-06,2024-06-28,sh.600406,24.9600,27.634513,0.518300,1,3.097900
2024-07,2024-07-31,sh.600406,24.0200,26.593790,0.372900,1,-0.124700
2024-08,2024-08-30,sh.600406,24.6200,26.751699,0.476900,1,3.619500
2024-09,2024-09-30,sh.600406,27.6700,30.065780,1.330700,1,5.934200
2024-10,2024-10-31,sh.600406,25.9600,27.816336,0.525900,1,-3.530300
2024-11,2024-11-29,sh.600406,24.6800,26.444806,0.242000,1,0.284400
2024-12,2024-12-31,sh.600406,25.2200,27.023421,0.383300,1,0.478100
2025-01,2025-01-27,sh.600406,23.0800,24.728129,0.249500,1,-1.029200
2025-02,2025-02-28,sh.600406,23.4500,25.124550,0.754200,1,1.295900
2025-03,2025-03-31,sh.600406,21.9000,23.463866,0.397600,1,-1.925700
2025-04,2025-04-30,sh.600406,22.1500,23.122162,0.294800,1,-0.270100
2025-05,2025-05-30,sh.600406,22.1900,23.163917,0.345000,1,0.045100
2025-06,2025-06-30,sh.600406,22.4100,23.393573,0.294700,1,0.673900
2025-07,2025-07-31,sh.600406,21.8800,22.840311,0.557800,1,-0.545500
2025-08,2025-08-29,sh.600406,21.7500,22.255872,1.534800,1,-1.539200
2025-09,2025-09-30,sh.600406,22.9600,23.494014,1.038900,1,1.863400
2025-10,2025-10-31,sh.600406,24.2300,24.365502,0.856000,1,-0.451900
2025-11,2025-11-28,sh.600406,22.1600,22.283926,0.467700,1,0.316900
2025-12,2025-12-31,sh.600406,22.4800,22.604781,0.307600,1,-0.442900
2015-01,2015-01-30,sh.600519,177.1800,13.708828,0.416011,1,0.584700
2015-02,2015-02-27,sh.600519,191.0500,14.781982,0.554913,1,2.362800
2015-03,2015-03-31,sh.600519,195.9600,15.161880,0.771726,1,-0.411600
2015-04,2015-04-30,sh.600519,252.2300,17.985664,0.560982,1,0.980900
2015-05,2015-05-29,sh.600519,263.8300,18.812820,0.505982,1,1.041700
2015-06,2015-06-30,sh.600519,257.6500,18.372145,1.105941,1,4.464000
2015-07,2015-07-31,sh.600519,206.8300,16.223178,0.324285,1,0.422400
2015-08,2015-08-31,sh.600519,195.3700,15.331120,0.499366,1,1.411900
2015-09,2015-09-30,sh.600519,190.3100,14.934050,0.092618,1,0.073600
2015-10,2015-10-30,sh.600519,213.8600,16.705962,0.097579,1,0.403800
2015-11,2015-11-30,sh.600519,214.3100,16.741114,0.266200,1,3.162600
2015-12,2015-12-31,sh.600519,218.1900,17.044206,0.156614,1,-0.306100
2016-01,2016-01-29,sh.600519,200.6500,15.674045,0.183811,1,2.039300
2016-02,2016-02-29,sh.600519,214.9100,16.787984,0.379816,1,-0.890100
2016-03,2016-03-31,sh.600519,247.6400,20.065988,0.154891,1,-0.410200
2016-04,2016-04-29,sh.600519,251.2000,19.688515,0.366817,1,1.931500
2016-05,2016-05-31,sh.600519,264.4700,20.728589,0.429468,1,3.256200
2016-06,2016-06-30,sh.600519,291.9200,22.880061,0.302678,1,1.297800
2016-07,2016-07-29,sh.600519,313.1500,24.544022,0.230914,1,-0.917600
2016-08,2016-08-31,sh.600519,310.1900,23.734436,0.321617,1,1.415700
2016-09,2016-09-30,sh.600519,297.9100,22.794822,0.235660,1,2.381604
2016-10,2016-10-31,sh.600519,317.9500,24.142128,0.347048,1,0.283875
2016-11,2016-11-30,sh.600519,319.0800,24.227929,0.212963,1,-1.506360
2016-12,2016-12-30,sh.600519,334.1500,25.372203,0.276132,1,2.089761
2017-01,2017-01-26,sh.600519,344.4200,26.152010,0.301116,1,-0.923393
2017-02,2017-02-28,sh.600519,354.6600,26.929539,0.218704,1,-0.711089
2017-03,2017-03-31,sh.600519,386.3600,29.336539,0.194828,1,0.056967
2017-04,2017-04-28,sh.600519,413.4800,28.933076,0.394093,1,-1.888760
2017-05,2017-05-31,sh.600519,442.9400,30.994526,0.352749,1,-1.987080
2017-06,2017-06-30,sh.600519,471.8500,33.017490,0.178532,1,-0.245239
2017-07,2017-07-31,sh.600519,481.2200,31.539654,0.305781,1,-0.557946
2017-08,2017-08-31,sh.600519,491.1500,32.190476,0.149155,1,-0.369192
2017-09,2017-09-29,sh.600519,517.6400,33.926658,0.178604,1,-0.158162
2017-10,2017-10-31,sh.600519,618.0300,32.032831,0.412958,1,-0.651040
2017-11,2017-11-30,sh.600519,631.0000,32.705073,0.302656,1,-1.115777
2017-12,2017-12-29,sh.600519,697.4900,36.151286,0.605310,1,-2.949813
2018-01,2018-01-31,sh.600519,764.5400,39.626524,0.480835,1,3.026623
2018-02,2018-02-28,sh.600519,725.6200,37.609279,0.384738,1,-1.674840
2018-03,2018-03-30,sh.600519,683.6200,31.712785,0.290880,1,-0.795237
2018-04,2018-04-27,sh.600519,662.5300,30.734431,0.461036,1,-2.314842
2018-05,2018-05-31,sh.600519,751.1300,32.025358,0.571987,1,3.479963
2018-06,2018-06-29,sh.600519,731.4600,31.186703,0.262134,1,2.887771
2018-07,2018-07-31,sh.600519,726.4400,30.972669,0.164651,1,1.005267
2018-08,2018-08-31,sh.600519,659.1900,26.210910,0.469519,1,-3.117287
2018-09,2018-09-28,sh.600519,730.0000,29.026478,0.279333,1,0.828729
2018-10,2018-10-31,sh.600519,548.9000,21.663437,0.771254,1,4.751913
2018-11,2018-11-30,sh.600519,565.0000,22.298856,0.390149,1,2.429301
2018-12,2018-12-28,sh.600519,590.0100,23.285926,0.506914,1,4.797515
2019-01,2019-01-31,sh.600519,689.6000,27.216444,0.292124,1,2.011831
2019-02,2019-02-28,sh.600519,755.0100,29.797981,0.453641,1,1.931956
2019-03,2019-03-29,sh.600519,853.9900,30.473576,0.723882,1,5.849033
2019-04,2019-04-30,sh.600519,974.0000,32.267836,0.286127,1,0.208857
2019-05,2019-05-31,sh.600519,890.0000,29.484984,0.284938,1,-1.690046
2019-06,2019-06-28,sh.600519,984.0000,32.599128,0.247480,1,0.223058
2019-07,2019-07-31,sh.600519,972.6000,31.017100,0.179300,1,-0.646600
2019-08,2019-08-30,sh.600519,1142.0000,36.419420,0.357400,1,2.596400
2019-09,2019-09-30,sh.600519,1150.0000,36.674547,0.245400,1,-2.106800
2019-10,2019-10-31,sh.600519,1180.0100,36.220613,0.206300,1,-0.320200
2019-11,2019-11-29,sh.600519,1129.0000,34.654852,0.655900,1,-3.980300
2019-12,2019-12-31,sh.600519,1183.0000,36.312391,0.179800,1,-0.236100
2020-01,2020-01-23,sh.600519,1052.8000,32.315880,0.425600,1,-2.111600
2020-02,2020-02-28,sh.600519,1057.0000,32.444799,0.397600,1,-2.794800
2020-03,2020-03-31,sh.600519,1111.0000,34.102339,0.382000,1,3.638100
2020-04,2020-04-30,sh.600519,1265.7000,36.908391,0.196300,1,-0.721600
2020-05,2020-05-29,sh.600519,1366.6000,39.850681,0.242400,1,1.681500
2020-06,2020-06-30,sh.600519,1462.8800,42.658250,0.178700,1,-0.019800
2020-07,2020-07-31,sh.600519,1678.1800,48.068067,0.323900,1,-0.108300
2020-08,2020-08-31,sh.600519,1786.5000,51.170673,0.380600,1,1.679000
2020-09,2020-09-30,sh.600519,1668.5000,47.790803,0.215600,1,0.980500
2020-10,2020-10-30,sh.600519,1670.0200,47.060020,0.207400,1,-0.356800
2020-11,2020-11-30,sh.600519,1713.9100,48.296810,0.254300,1,-1.380400
2020-12,2020-12-31,sh.600519,1998.0000,56.302272,0.309300,1,3.362600
2021-01,2021-01-29,sh.600519,2116.1800,59.632504,0.268300,1,1.349600
2021-02,2021-02-26,sh.600519,2122.7800,59.818487,0.529600,1,-1.266000
2021-03,2021-03-31,sh.600519,2009.0000,54.043856,0.295800,1,-2.288400
2021-04,2021-04-30,sh.600519,2006.7800,53.007145,0.305700,1,-0.966300
2021-05,2021-05-31,sh.600519,2218.0000,58.586317,0.252700,1,-0.538100
2021-06,2021-06-30,sh.600519,2056.7000,54.325734,0.174500,1,-0.257000
2021-07,2021-07-30,sh.600519,1678.9900,44.348891,0.618800,1,-4.046200
2021-08,2021-08-31,sh.600519,1558.0000,40.147110,0.347700,1,-1.765400
2021-09,2021-09-30,sh.600519,1830.0000,47.156104,0.322700,1,0.549500
2021-10,2021-10-29,sh.600519,1826.0800,45.753578,0.229100,1,0.032300
2021-11,2021-11-30,sh.600519,1930.7700,48.376652,0.293900,1,-2.732000
2021-12,2021-12-31,sh.600519,2050.0000,51.364034,0.236100,1,-1.204800
2022-01,2022-01-28,sh.600519,1887.0000,47.279967,0.326500,1,-3.969500
2022-02,2022-02-28,sh.600519,1790.4000,44.859594,0.230200,1,-0.481400
2022-03,2022-03-31,sh.600519,1719.0000,41.162754,0.200400,1,-0.641600
2022-04,2022-04-29,sh.600519,1828.3800,41.197850,0.277700,1,-0.360800
2022-05,2022-05-31,sh.600519,1804.0300,40.649185,0.324400,1,1.440600
2022-06,2022-06-30,sh.600519,2045.0000,46.078825,0.310300,1,1.825900
2022-07,2022-07-29,sh.600519,1898.4400,42.776472,0.294800,1,0.023200
2022-08,2022-08-31,sh.600519,1924.0000,41.960447,0.355800,1,2.887700
2022-09,2022-09-30,sh.600519,1872.5000,40.837286,0.169500,1,-0.417500
2022-10,2022-10-31,sh.600519,1350.0000,28.457112,0.571900,1,-0.735300
2022-11,2022-11-30,sh.600519,1599.0000,33.705868,0.250700,1,0.000000
2022-12,2022-12-30,sh.600519,1727.0000,36.404024,0.201700,1,0.465400
2023-01,2023-01-31,sh.600519,1845.7600,38.907407,0.262600,1,-2.237300
2023-02,2023-02-28,sh.600519,1813.7400,38.232446,0.190700,1,0.183900
2023-03,2023-03-31,sh.600519,1820.0000,36.454235,0.218500,1,1.111100
2023-04,2023-04-28,sh.600519,1760.5200,33.373818,0.208800,1,0.147900
2023-05,2023-05-31,sh.600519,1628.9000,30.878724,0.294200,1,-2.361100
2023-06,2023-06-30,sh.600519,1691.0000,32.055941,0.162900,1,0.189600
2023-07,2023-07-31,sh.600519,1880.5800,35.649771,0.361200,1,-0.865600
2023-08,2023-08-31,sh.600519,1847.0000,33.673410,0.118000,1,-0.484900
2023-09,2023-09-28,sh.600519,1798.5500,32.790099,0.163500,1,-0.851700
2023-10,2023-10-31,sh.600519,1684.5800,29.724415,0.158100,1,0.213000
2023-11,2023-11-30,sh.600519,1791.5000,31.611019,0.170000,1,0.946100
2023-12,2023-12-29,sh.600519,1726.0000,30.455271,0.219200,1,0.058600
2024-01,2024-01-31,sh.600519,1604.9100,28.318638,0.236000,1,-0.501500
2024-02,2024-02-29,sh.600519,1695.0000,29.908276,0.197100,1,0.799900
2024-03,2024-03-29,sh.600519,1702.9000,30.047672,0.107100,1,0.074000
2024-04,2024-04-30,sh.600519,1705.0000,27.457629,0.244900,1,0.058700
2024-05,2024-05-31,sh.600519,1648.4500,26.546937,0.174000,1,-0.033400
2024-06,2024-06-28,sh.600519,1467.3900,23.631114,0.307100,1,-1.549800
2024-07,2024-07-31,sh.600519,1421.2800,22.888550,0.344500,1,2.992100
2024-08,2024-08-30,sh.600519,1443.1900,22.535098,0.308400,1,2.114900
2024-09,2024-09-30,sh.600519,1748.0000,27.294640,1.252100,1,7.291900
2024-10,2024-10-31,sh.600519,1527.7900,23.210945,0.238500,1,-0.274800
2024-11,2024-11-29,sh.600519,1525.7400,23.179801,0.287300,1,0.509900
2024-12,2024-12-31,sh.600519,1524.0000,23.153366,0.313300,1,-0.065600
2025-01,2025-01-27,sh.600519,1434.9900,21.801081,0.233700,1,-0.070300
2025-02,2025-02-28,sh.600519,1500.7900,22.800748,0.446800,1,1.025200
2025-03,2025-03-31,sh.600519,1561.0000,23.715488,0.167800,1,-1.527200
2025-04,2025-04-30,sh.600519,1547.0000,21.832717,0.205000,1,0.194300
2025-05,2025-05-30,sh.600519,1522.0000,21.479894,0.248700,1,-1.168800
2025-06,2025-06-30,sh.600519,1409.5200,19.892470,0.242500,1,0.458300
2025-07,2025-07-31,sh.600519,1421.6700,20.063943,0.412300,1,-1.915900
2025-08,2025-08-29,sh.600519,1480.0000,20.672291,0.495600,1,2.344200
2025-09,2025-09-30,sh.600519,1443.9900,20.106251,0.314300,1,-1.154800
2025-10,2025-10-31,sh.600519,1430.0100,19.891279,0.285000,1,0.229200
2025-11,2025-11-28,sh.600519,1450.5000,20.176292,0.185400,1,0.221100
2025-12,2025-12-31,sh.600519,1377.1800,19.156419,0.277600,1,-0.902300
2015-01,2015-01-30,sh.600690,19.9500,12.342050,0.954388,1,0.808500
2015-02,2015-02-27,sh.600690,20.4400,12.645188,0.624080,1,0.000000
2015-03,2015-03-31,sh.600690,25.8400,15.768018,3.001791,1,5.555600
2015-04,2015-04-30,sh.600690,27.1100,16.176068,2.335861,1,-2.411800
2015-05,2015-05-29,sh.600690,29.3500,17.512638,2.596287,1,0.859100
2015-06,2015-06-30,sh.600690,30.3300,18.097387,3.263997,1,8.944000
2015-07,2015-07-31,sh.600690,11.1800,13.341826,0.894903,1,1.636400
2015-08,2015-08-31,sh.600690,10.0400,12.190041,1.777706,1,2.240300
2015-09,2015-09-30,sh.600690,9.0600,11.000177,0.354386,1,0.332200
2015-10,2015-10-30,sh.600690,9.9200,12.044344,,0,0.000000
2015-11,2015-11-30,sh.600690,9.9200,14.439339,,0,0.000000
2015-12,2015-12-31,sh.600690,9.9200,14.439339,,0,0.000000
2016-01,2016-01-29,sh.600690,9.9200,14.439339,,0,0.000000
2016-02,2016-02-29,sh.600690,7.4800,10.855632,0.740973,1,-3.979500
2016-03,2016-03-31,sh.600690,8.4700,12.292406,0.427295,1,-0.703400
2016-04,2016-04-29,sh.600690,8.3300,10.551975,1.004941,1,4.125000
2016-05,2016-05-31,sh.600690,9.1500,11.590705,1.124659,1,4.332900
2016-06,2016-06-30,sh.600690,8.8800,11.248684,0.402667,1,0.566300
2016-07,2016-07-29,sh.600690,10.9400,13.841212,1.536585,1,2.052200
2016-08,2016-08-31,sh.600690,10.4800,13.092352,0.608343,1,1.648900
2016-09,2016-09-30,sh.600690,10.1400,12.667600,0.185427,1,0.396039
2016-10,2016-10-31,sh.600690,9.9800,13.422295,0.594502,1,-2.156865
2016-11,2016-11-30,sh.600690,10.7000,14.390637,0.997103,1,-0.834107
2016-12,2016-12-30,sh.600690,9.8800,13.287803,0.222672,1,0.919307
2017-01,2017-01-26,sh.600690,10.1100,13.597134,0.280117,1,0.497010
2017-02,2017-02-28,sh.600690,10.9100,14.673070,1.793043,1,2.634052
2017-03,2017-03-31,sh.600690,12.1800,16.381117,0.824385,1,1.924690
2017-04,2017-04-28,sh.600690,12.1900,16.394567,0.847502,1,-2.868531
2017-05,2017-05-31,sh.600690,14.1700,16.684706,1.073810,1,1.504298
2017-06,2017-06-30,sh.600690,15.0500,17.720876,0.607485,1,0.066491
2017-07,2017-07-31,sh.600690,14.0400,16.531017,0.402706,1,0.071277
2017-08,2017-08-31,sh.600690,14.0300,13.913296,0.765427,1,-0.637395
2017-09,2017-09-29,sh.600690,15.0900,14.964479,0.864581,1,1.207245
2017-10,2017-10-31,sh.600690,17.3000,15.305370,1.682891,1,1.944608
2017-11,2017-11-30,sh.600690,17.2900,15.296523,1.042119,1,-1.593619
2017-12,2017-12-29,sh.600690,18.8400,16.667813,0.603979,1,1.018770
2018-01,2018-01-31,sh.600690,21.2000,18.755714,1.018604,1,2.812803
2018-02,2018-02-28,sh.600690,19.5600,17.304800,0.729257,1,-1.162210
2018-03,2018-03-30,sh.600690,17.6200,15.588475,0.658616,1,-1.454129
2018-04,2018-04-27,sh.600690,17.1400,14.577482,0.692450,1,-1.380896
2018-05,2018-05-31,sh.600690,20.1000,17.094947,1.687067,1,6.744559
2018-06,2018-06-29,sh.600690,19.2600,16.380532,0.639620,1,5.418718
2018-07,2018-07-31,sh.600690,17.2300,14.654027,0.339891,1,0.291032
2018-08,2018-08-31,sh.600690,14.8900,12.322716,0.566833,1,-1.716167
2018-09,2018-09-28,sh.600690,16.5200,13.671677,0.470814,1,0.609016
2018-10,2018-10-31,sh.600690,12.6600,10.812137,0.502284,1,3.855622
2018-11,2018-11-30,sh.600690,13.7500,11.743040,0.231475,1,-0.290065
2018-12,2018-12-28,sh.600690,13.8500,11.839625,0.479377,1,-1.703334
2019-01,2019-01-31,sh.600690,16.0000,13.677545,0.559576,1,2.893889
2019-02,2019-02-28,sh.600690,16.4800,14.087871,0.635247,1,-1.080434
2019-03,2019-03-29,sh.600690,17.1100,14.626425,1.191408,1,3.822822
2019-04,2019-04-30,sh.600690,17.1800,14.350868,0.621311,1,3.059389
2019-05,2019-05-31,sh.600690,15.9000,13.281653,0.490591,1,0.252207
2019-06,2019-06-28,sh.600690,17.2900,14.442754,0.310470,1,-0.173203
2019-07,2019-07-31,sh.600690,16.8300,14.058613,0.224500,1,-0.296200
2019-08,2019-08-30,sh.600690,15.9100,12.984804,0.710400,1,2.315100
2019-09,2019-09-30,sh.600690,15.3000,12.486966,0.275900,1,-0.455400
2019-10,2019-10-31,sh.600690,16.0000,11.256598,1.128100,1,5.124800
2019-11,2019-11-29,sh.600690,17.0600,12.002348,0.471600,1,-2.010300
2019-12,2019-12-31,sh.600690,19.5000,14.173696,0.527500,1,0.983900
2020-01,2020-01-23,sh.600690,18.5700,13.497719,0.725100,1,-4.080600
2020-02,2020-02-28,sh.600690,17.0200,12.371092,0.836400,1,-4.382000
2020-03,2020-03-31,sh.600690,14.4000,10.466729,0.507900,1,0.699300
2020-04,2020-04-30,sh.600690,15.4600,14.268353,1.032900,1,-1.716500
2020-05,2020-05-29,sh.600690,16.5500,15.274337,1.029200,1,4.022600
2020-06,2020-06-30,sh.600690,17.7000,16.335696,0.636400,1,-1.337800
2020-07,2020-07-31,sh.600690,18.0000,16.612572,,0,0.000000
2020-08,2020-08-31,sh.600690,22.3000,24.747041,1.352200,1,-4.044800
2020-09,2020-09-30,sh.600690,21.8200,24.214369,0.530000,1,-1.667400
2020-10,2020-10-30,sh.600690,24.8600,23.724078,1.574900,1,-1.778000
2020-11,2020-11-30,sh.600690,26.9700,25.737667,0.699400,1,-4.699600
2020-12,2020-12-31,sh.600690,29.2100,38.247817,0.973100,1,3.950200
2021-01,2021-01-29,sh.600690,31.8500,41.704655,0.670400,1,-0.468800
2021-02,2021-02-26,sh.600690,28.9200,37.868089,0.627100,1,-3.920300
2021-03,2021-03-31,sh.600690,31.1800,32.772335,1.227300,1,3.968000
2021-04,2021-04-30,sh.600690,33.1300,28.609438,0.601700,1,0.454800
2021-05,2021-05-31,sh.600690,30.1700,26.108433,0.683800,1,-1.662300
2021-06,2021-06-30,sh.600690,25.9100,22.447607,0.471100,1,0.193300
2021-07,2021-07-30,sh.600690,24.9800,21.605637,1.094700,1,5.400800
2021-08,2021-08-31,sh.600690,27.0600,19.632114,1.738900,1,5.497100
2021-09,2021-09-30,sh.600690,26.1500,18.976036,0.535300,1,0.461000
2021-10,2021-10-29,sh.600690,27.2000,19.737980,0.716900,1,1.796400
2021-11,2021-11-30,sh.600690,27.2200,20.446543,0.683200,1,1.415800
2021-12,2021-12-31,sh.600690,29.8900,22.452137,0.359100,1,0.707500
2022-01,2022-01-28,sh.600690,27.6500,20.863687,0.604200,1,-2.846100
2022-02,2022-02-28,sh.600690,25.4900,19.240409,0.479300,1,-0.429700
2022-03,2022-03-31,sh.600690,23.1000,16.699152,0.995700,1,3.125000
2022-04,2022-04-29,sh.600690,25.9100,18.091560,1.261300,1,5.625800
2022-05,2022-05-31,sh.600690,25.3900,17.728977,0.468200,1,0.316100
2022-06,2022-06-30,sh.600690,27.4600,19.174388,0.471800,1,2.386300
2022-07,2022-07-29,sh.600690,24.7900,17.313523,0.390700,1,-1.431400
2022-08,2022-08-31,sh.600690,25.8700,17.264956,0.631900,1,1.850400
2022-09,2022-09-30,sh.600690,24.7700,16.532287,0.424300,1,-0.681600
2022-10,2022-10-31,sh.600690,20.8000,13.294122,0.693500,1,-2.347400
2022-11,2022-11-30,sh.600690,24.5300,15.689290,0.332800,1,-0.284600
2022-12,2022-12-30,sh.600690,24.4600,15.634556,0.334000,1,-0.931600
2023-01,2023-01-31,sh.600690,25.7000,16.421772,0.476700,1,-1.720800
2023-02,2023-02-28,sh.600690,26.3100,16.811550,0.418000,1,0.266800
2023-03,2023-03-31,sh.600690,22.6800,14.563930,2.068000,1,-6.358400
2023-04,2023-04-28,sh.600690,23.7000,14.772786,1.189000,1,5.567900
2023-05,2023-05-31,sh.600690,21.4800,13.389006,0.477600,1,-1.013800
2023-06,2023-06-30,sh.600690,23.4800,14.622511,0.439200,1,-0.254900
2023-07,2023-07-31,sh.600690,24.7000,15.382283,0.637800,1,1.022500
2023-08,2023-08-31,sh.600690,23.5100,14.119532,0.654300,1,0.255900
2023-09,2023-09-28,sh.600690,23.6000,14.173584,0.344600,1,-1.337800
2023-10,2023-10-31,sh.600690,22.2200,12.950058,0.483200,1,-0.892100
2023-11,2023-11-30,sh.600690,22.1200,12.891777,0.293200,1,0.728600
2023-12,2023-12-29,sh.600690,21.0000,12.239029,0.477800,1,-0.379500
2024-01,2024-01-31,sh.600690,22.3100,13.002511,0.446300,1,-0.844400
2024-02,2024-02-29,sh.600690,24.0900,14.039915,0.371700,1,1.261000
2024-03,2024-03-29,sh.600690,24.9500,14.188494,0.428300,1,-0.518300
2024-04,2024-04-30,sh.600690,30.2600,16.415967,0.937500,1,5.069400
2024-05,2024-05-31,sh.600690,29.5400,16.025369,0.473900,1,-2.185400
2024-06,2024-06-28,sh.600690,28.3800,15.396072,0.561100,1,-0.070400
2024-07,2024-07-31,sh.600690,27.2900,14.804750,1.032300,1,5.366800
2024-08,2024-08-30,sh.600690,24.7300,12.928150,1.156500,1,4.699400
2024-09,2024-09-30,sh.600690,32.1500,16.710864,1.474700,1,6.810600
2024-10,2024-10-31,sh.600690,29.2200,14.736816,0.733900,1,-2.274200
2024-11,2024-11-29,sh.600690,28.3300,14.287953,0.531500,1,0.461000
2024-12,2024-12-31,sh.600690,28.4700,14.358561,0.600800,1,0.814400
2025-01,2025-01-27,sh.600690,27.7700,14.005523,0.436700,1,0.798500
2025-02,2025-02-28,sh.600690,26.2500,13.238926,0.964000,1,-2.125300
2025-03,2025-03-31,sh.600690,27.3400,13.688021,0.905900,1,0.662700
2025-04,2025-04-30,sh.600690,24.7900,11.952650,0.744900,1,-0.998400
2025-05,2025-05-30,sh.600690,25.0400,12.073189,0.392400,1,-1.417300
2025-06,2025-06-30,sh.600690,24.7800,11.947829,0.461100,1,-0.241500
2025-07,2025-07-31,sh.600690,24.8400,11.976758,0.842900,1,-2.892900
2025-08,2025-08-29,sh.600690,26.2600,12.099272,1.743600,1,1.000000
2025-09,2025-09-30,sh.600690,25.3300,11.670775,0.734800,1,-0.861100
2025-10,2025-10-31,sh.600690,26.8100,11.995387,1.691000,1,3.874500
2025-11,2025-11-28,sh.600690,27.5800,12.339902,0.446600,1,-0.036200
2025-12,2025-12-31,sh.600690,26.0900,11.669716,0.696800,1,-1.695600
2015-01,2015-01-30,sh.600760,11.3600,-409.817229,3.421431,1,-2.237500
2015-02,2015-02-27,sh.600760,11.9500,-431.101750,5.868645,1,2.487100
2015-03,2015-03-31,sh.600760,13.5000,-487.018714,8.208997,1,1.047900
2015-04,2015-04-30,sh.600760,15.0200,-34.182884,5.274710,1,-1.249200
2015-05,2015-05-29,sh.600760,18.9000,-43.013083,8.842516,1,0.212100
2015-06,2015-06-30,sh.600760,23.3100,-53.049470,17.178788,1,2.371500
2015-07,2015-07-31,sh.600760,18.0300,-41.033116,11.100650,1,-9.077200
2015-08,2015-08-31,sh.600760,15.8800,-33.903175,14.695354,1,-0.935700
2015-09,2015-09-30,sh.600760,15.4600,-33.006491,15.230103,1,10.035600
2015-10,2015-10-30,sh.600760,17.5400,-35.703792,6.578044,1,-3.785000
2015-11,2015-11-30,sh.600760,16.1600,-32.894714,6.461316,1,-1.882200
2015-12,2015-12-31,sh.600760,15.4600,-31.469819,1.754916,1,-2.151900
2016-01,2016-01-29,sh.600760,9.9800,-20.314929,5.583676,1,0.000000
2016-02,2016-02-29,sh.600760,9.3900,-19.113946,4.886138,1,-9.798300
2016-03,2016-03-31,sh.600760,12.0900,-24.609969,6.972580,1,1.426200
2016-04,2016-04-29,sh.600760,10.0100,-16.509937,3.440515,1,-0.989100
2016-05,2016-05-31,sh.600760,8.5200,-14.052414,2.844655,1,3.775900
2016-06,2016-06-30,sh.600760,8.6700,-14.299815,2.497289,1,2.482300
2016-07,2016-07-29,sh.600760,9.1100,-15.025527,0.858893,1,-0.870500
2016-08,2016-08-31,sh.600760,9.7400,-18.045323,,0,0.000000
2016-09,2016-09-30,sh.600760,9.7400,-18.045323,,0,0.000000
2016-10,2016-10-31,sh.600760,9.7400,-27.813723,,0,0.000000
2016-11,2016-11-30,sh.600760,9.7400,-27.813723,,0,0.000000
2016-12,2016-12-30,sh.600760,19.2800,-55.056322,0.225721,1,5.010893
2017-01,2017-01-26,sh.600760,24.7200,-70.590886,4.276960,1,5.012737
2017-02,2017-02-28,sh.600760,29.3200,-83.726730,3.179479,1,2.625131
2017-03,2017-03-31,sh.600760,33.3900,414.826306,5.432363,1,-0.624997
2017-04,2017-04-28,sh.600760,32.4200,402.775347,5.099508,1,5.947705
2017-05,2017-05-31,sh.600760,28.5400,227.204612,3.421568,1,0.705719
2017-06,2017-06-30,sh.600760,33.1200,263.665618,2.724273,1,-0.778916
2017-07,2017-07-31,sh.600760,28.5500,227.284221,2.692818,1,-1.991074
2017-08,2017-08-31,sh.600760,30.9100,253.356506,4.743547,1,-3.797078
2017-09,2017-09-29,sh.600760,33.6500,275.815154,4.563833,1,-1.837798
2017-10,2017-10-31,sh.600760,30.2900,1770.844807,2.220177,1,0.664675
2017-11,2017-11-30,sh.600760,32.0400,1873.155088,3.443914,1,-1.597053
2017-12,2017-12-29,sh.600760,34.8900,8262.214797,3.699352,1,-2.104377
2018-01,2018-01-31,sh.600760,29.7100,7035.551780,3.371919,1,-3.319234
2018-02,2018-02-28,sh.600760,29.2500,6926.620315,6.324562,1,-0.034177
2018-03,2018-03-30,sh.600760,34.4800,8165.123709,4.614824,1,4.043452
2018-04,2018-04-27,sh.600760,38.6000,76.307940,3.562395,1,1.179546
2018-05,2018-05-31,sh.600760,33.9300,54.375736,2.361229,1,2.229592
2018-06,2018-06-29,sh.600760,36.0400,57.757192,2.667784,1,5.164868
