trade_date,stock_code,monthly_ret,mkt_ret,excess_ret
2015-02-27,sh.601989,0.033448673587082034,0.03113044,0.03194867358708203
2015-02-27,sh.601998,-0.025899280575539585,0.03113044,-0.027399280575539586
2015-02-27,sh.603288,0.05159165751920969,0.03113044,0.05009165751920969
2015-02-27,sh.603799,2.0224867724867726,0.03113044,2.0209867724867725
2015-02-27,sh.603993,0.14052583862194035,0.03113044,0.13902583862194035
2015-03-31,sh.600000,0.08671713695801797,0.13219213,0.08521713695801797
2015-03-31,sh.600009,0.1440758293838862,0.13219213,0.1425758293838862
2015-03-31,sh.600010,0.15175097276264604,0.13219213,0.15025097276264604
2015-03-31,sh.600015,0.0732113144758737,0.13219213,0.0717113144758737
2015-03-31,sh.600016,0.050920910075839654,0.13219213,0.04942091007583965
2015-03-31,sh.600018,0.15373134328358207,0.13219213,0.15223134328358207
2015-03-31,sh.600019,0.06586826347305386,0.13219213,0.06436826347305385
2015-03-31,sh.600028,0.014240506329114,0.13219213,0.012740506329114
2015-03-31,sh.600029,0.5260115606936415,0.13219213,0.5245115606936416
2015-03-31,sh.600030,0.11141212326447669,0.13219213,0.10991212326447669
2015-03-31,sh.600031,0.18896713615023475,0.13219213,0.18746713615023475
2015-03-31,sh.600036,0.0591836734693878,0.13219213,0.0576836734693878
2015-03-31,sh.600048,0.12757605495583912,0.13219213,0.12607605495583912
2015-03-31,sh.600050,-0.031858407079645934,0.13219213,-0.033358407079645935
2015-03-31,sh.600089,0.1821164889253486,0.13219213,0.1806164889253486
2015-03-31,sh.600100,0.08819628647214839,0.13219213,0.08669628647214839
2015-03-31,sh.600104,0.020525451559934238,0.13219213,0.019025451559934237
2015-03-31,sh.600109,0.21619047619047604,0.13219213,0.21469047619047604
2015-03-31,sh.600111,0.05799922148696002,0.13219213,0.056499221486960016
2015-03-31,sh.600150,0.22670299727520438,0.13219213,0.22520299727520438
2015-03-31,sh.600196,0.09448123620309046,0.13219213,0.09298123620309046
2015-03-31,sh.600256,0.14619883040935666,0.13219213,0.14469883040935666
2015-03-31,sh.600276,0.14222001982160548,0.13219213,0.14072001982160548
2015-03-31,sh.600309,0.10237659963436929,0.13219213,0.10087659963436929
2015-03-31,sh.600332,0.0951923076923078,0.13219213,0.0936923076923078
2015-03-31,sh.600340,0.14610927152317887,0.13219213,0.14460927152317887
2015-03-31,sh.600346,0.43804347826086953,0.13219213,0.43654347826086953
2015-03-31,sh.600372,0.06657371906587661,0.13219213,0.06507371906587661
2015-03-31,sh.600406,0.2716125076640097,0.13219213,0.2701125076640097
2015-03-31,sh.600436,0.16313897763578256,0.13219213,0.16163897763578255
2015-03-31,sh.600438,0.0,0.13219213,-0.0015
2015-03-31,sh.600485,0.11375089992800569,0.13219213,0.11225089992800569
2015-03-31,sh.600518,0.37030490499337176,0.13219213,0.36880490499337176
2015-03-31,sh.600519,0.02570007851347822,0.13219213,0.024200078513478218
2015-03-31,sh.600547,0.04605776736924283,0.13219213,0.04455776736924283
2015-03-31,sh.600570,0.40653662317530026,0.13219213,0.40503662317530026
2015-03-31,sh.600585,0.12346286276438767,0.13219213,0.12196286276438767
2015-03-31,sh.600588,0.14612101431082114,0.13219213,0.14462101431082114
2015-03-31,sh.600606,-0.003273322422258529,0.13219213,-0.0047733224222585285
2015-03-31,sh.600637,0.17812426175289375,0.13219213,0.17662426175289375
2015-03-31,sh.600690,0.264187866927593,0.13219213,0.262687866927593
2015-03-31,sh.600703,0.2331786542923433,0.13219213,0.2316786542923433
2015-03-31,sh.600745,0.0,0.13219213,-0.0015
2015-03-31,sh.600795,0.12694300518134716,0.13219213,0.12544300518134716
2015-03-31,sh.600809,0.08845208845208852,0.13219213,0.08695208845208852
2015-03-31,sh.600837,0.07582720588235281,0.13219213,0.07432720588235281
2015-03-31,sh.600887,0.09242209631728038,0.13219213,0.09092209631728038
2015-03-31,sh.600893,0.17562614538790466,0.13219213,0.17412614538790466
2015-03-31,sh.600900,0.08574277168494526,0.13219213,0.08424277168494526
2015-03-31,sh.600999,0.144552319309601,0.13219213,0.143052319309601
2015-03-31,sh.601006,0.03373945641986875,0.13219213,0.03223945641986875
2015-03-31,sh.601012,0.9468926553672314,0.13219213,0.9453926553672315
2015-03-31,sh.601088,0.0801075268817204,0.13219213,0.0786075268817204
2015-03-31,sh.601111,0.1936708860759493,0.13219213,0.1921708860759493
2015-03-31,sh.601118,0.13974799541809868,0.13219213,0.13824799541809868
2015-03-31,sh.601166,0.2893258426966292,0.13219213,0.2878258426966292
2015-03-31,sh.601169,0.04501915708812265,0.13219213,0.04351915708812265
2015-03-31,sh.601186,0.359912216532553,0.13219213,0.358412216532553
2015-03-31,sh.601198,0.7310866574965613,0.13219213,0.7295866574965614
2015-03-31,sh.601225,0.3443163097199342,0.13219213,0.3428163097199342
2015-03-31,sh.601288,0.0988023952095809,0.13219213,0.0973023952095809
2015-03-31,sh.601318,0.11326124075128075,0.13219213,0.11176124075128074
2015-03-31,sh.601328,0.05098684210526305,0.13219213,0.04948684210526305
2015-03-31,sh.601336,0.007028875379939015,0.13219213,0.005528875379939015
2015-03-31,sh.601360,0.40379146919431297,0.13219213,0.40229146919431297
2015-03-31,sh.601377,0.10013908205841449,0.13219213,0.09863908205841448
2015-03-31,sh.601390,0.47202797202797186,0.13219213,0.47052797202797186
2015-03-31,sh.601398,0.06113537117903922,0.13219213,0.05963537117903922
2015-03-31,sh.601601,-0.01482127288578905,0.13219213,-0.01632127288578905
2015-03-31,sh.601628,-0.010945008008542478,0.13219213,-0.012445008008542478
2015-03-31,sh.601633,0.061861984483462695,0.13219213,0.060361984483462694
2015-03-31,sh.601668,0.19656786271450866,0.13219213,0.19506786271450866
2015-03-31,sh.601669,0.22098765432098766,0.13219213,0.21948765432098766
2015-03-31,sh.601688,0.3102697998259356,0.13219213,0.3087697998259356
2015-03-31,sh.601766,0.40181518151815165,0.13219213,0.40031518151815165
2015-03-31,sh.601788,0.12955465587044523,0.13219213,0.12805465587044523
2015-03-31,sh.601800,0.3359826589595376,0.13219213,0.3344826589595376
2015-03-31,sh.601818,0.15085158150851563,0.13219213,0.14935158150851563
2015-03-31,sh.601857,0.027145359019264514,0.13219213,0.025645359019264513
2015-03-31,sh.601888,0.01803766105054505,0.13219213,0.01653766105054505
2015-03-31,sh.601899,0.21690140845070438,0.13219213,0.21540140845070438
2015-03-31,sh.601901,0.06661619984859968,0.13219213,0.06511619984859968
2015-03-31,sh.601919,0.19999999999999996,0.13219213,0.19849999999999995
2015-03-31,sh.601939,0.07205623901581726,0.13219213,0.07055623901581726
2015-03-31,sh.601988,0.06569343065693434,0.13219213,0.06419343065693434
2015-03-31,sh.601989,0.12053571428571419,0.13219213,0.11903571428571419
2015-03-31,sh.601998,0.08714918759231893,0.13219213,0.08564918759231893
2015-03-31,sh.603288,0.07411273486430048,0.13219213,0.07261273486430048
2015-03-31,sh.603799,-0.11684901531728664,0.13219213,-0.11834901531728664
2015-03-31,sh.603993,0.08028616852146264,0.13219213,0.07878616852146264
2015-04-30,sh.600000,0.14439518682710561,0.18510531,0.1428951868271056
2015-04-30,sh.600009,0.1445733222866612,0.18510531,0.1430733222866612
2015-04-30,sh.600010,0.14358108108108114,0.18510531,0.14208108108108114
2015-04-30,sh.600015,0.2558139534883719,0.18510531,0.2543139534883719
2015-04-30,sh.600016,0.09484536082474215,0.18510531,0.09334536082474215
2015-04-30,sh.600018,0.3001293661060802,0.18510531,0.2986293661060802
2015-04-30,sh.600019,0.2598314606741574,0.18510531,0.2583314606741574
2015-04-30,sh.600028,0.26677067082683315,0.18510531,0.26527067082683314
2015-04-30,sh.600029,0.36111111111111094,0.18510531,0.35961111111111094
2015-04-30,sh.600030,0.046922608165752555,0.18510531,0.045422608165752554
2015-04-30,sh.600031,0.024679170779861703,0.18510531,0.023179170779861702
2015-04-30,sh.600036,0.17019910083493905,0.18510531,0.16869910083493905
2015-04-30,sh.600048,0.30287206266318556,0.18510531,0.30137206266318556
2015-04-30,sh.600050,0.7404021937842777,0.18510531,0.7389021937842778
2015-04-30,sh.600089,0.22068008327550315,0.18510531,0.21918008327550315
2015-04-30,sh.600100,0.24436319317489352,0.18510531,0.24286319317489352
2015-04-30,sh.600104,0.08608205953338688,0.18510531,0.08458205953338688
2015-04-30,sh.600109,-0.023970026835647307,0.18510531,-0.025470026835647308
2015-04-30,sh.600111,0.1887417218543046,0.18510531,0.1872417218543046
2015-04-30,sh.600150,0.266770324300311,0.18510531,0.265270324300311
2015-04-30,sh.600196,0.10972166196046795,0.18510531,0.10822166196046795
2015-04-30,sh.600256,0.07959183673469394,0.18510531,0.07809183673469394
2015-04-30,sh.600276,0.23665943600867667,0.18510531,0.23515943600867667
2015-04-30,sh.600309,0.026119402985074647,0.18510531,0.024619402985074645
2015-04-30,sh.600332,0.05355575065847229,0.18510531,0.05205575065847229
2015-04-30,sh.600340,0.1204405922715781,0.18510531,0.1189405922715781
2015-04-30,sh.600346,0.17989417989417977,0.18510531,0.17839417989417977
2015-04-30,sh.600372,0.22058823529411753,0.18510531,0.21908823529411753
2015-04-30,sh.600406,0.12921890067502417,0.18510531,0.12771890067502417
2015-04-30,sh.600436,0.20309012875536503,0.18510531,0.20159012875536503
2015-04-30,sh.600438,0.0,0.18510531,-0.0015
2015-04-30,sh.600485,-0.06571859513035982,0.18510531,-0.06721859513035983
2015-04-30,sh.600518,0.2379877458884232,0.18510531,0.2364877458884232
2015-04-30,sh.600519,0.2871504388650745,0.18510531,0.2856504388650745
2015-04-30,sh.600547,0.2100746268656717,0.18510531,0.2085746268656717
2015-04-30,sh.600570,0.14777736958119037,0.18510531,0.14627736958119036
2015-04-30,sh.600585,0.04071803852889655,0.18510531,0.03921803852889655
2015-04-30,sh.600588,0.09610200237460487,0.18510531,0.09460200237460487
2015-04-30,sh.600606,0.9403393541324576,0.18510531,0.9388393541324577
2015-04-30,sh.600637,0.4214728635956233,0.18510531,0.4199728635956233
2015-04-30,sh.600690,0.04914860681114552,0.18510531,0.04764860681114552
2015-04-30,sh.600703,0.03951081843838189,0.18510531,0.03801081843838189
2015-04-30,sh.600745,1.0464259395725866,0.18510531,1.0449259395725865
2015-04-30,sh.600795,0.4436781609195404,0.18510531,0.4421781609195404
2015-04-30,sh.600809,0.04875846501128667,0.18510531,0.047258465011286666
2015-04-30,sh.600837,0.2221272960273386,0.18510531,0.2206272960273386
2015-04-30,sh.600887,0.18184764991896274,0.18510531,0.18034764991896274
2015-04-30,sh.600893,0.3962068069628475,0.18510531,0.3947068069628475
2015-04-30,sh.600900,0.21303948576675835,0.18510531,0.21153948576675835
2015-04-30,sh.600958,0.43355408388520966,0.18510531,0.43205408388520966
2015-04-30,sh.600999,0.1621112158341187,0.18510531,0.1606112158341187
2015-04-30,sh.601006,0.2665457842248413,0.18510531,0.2650457842248413
2015-04-30,sh.601012,0.026697620429483537,0.18510531,0.025197620429483536
2015-04-30,sh.601088,0.13041314086610245,0.18510531,0.12891314086610245
2015-04-30,sh.601111,0.383881230116649,0.18510531,0.382381230116649
2015-04-30,sh.601118,0.1849246231155779,0.18510531,0.1834246231155779
2015-04-30,sh.601166,0.05718954248366015,0.18510531,0.05568954248366015
2015-04-30,sh.601169,0.19065077910174155,0.18510531,0.18915077910174155
2015-04-30,sh.601186,0.3593329747175902,0.18510531,0.3578329747175902
2015-04-30,sh.601198,0.25069527214938403,0.18510531,0.24919527214938403
2015-04-30,sh.601225,0.23897058823529416,0.18510531,0.23747058823529416
2015-04-30,sh.601288,0.07901907356948223,0.18510531,0.07751907356948223
2015-04-30,sh.601318,0.1331799591002043,0.18510531,0.1316799591002043
2015-04-30,sh.601328,0.08294209702660393,0.18510531,0.08144209702660393
2015-04-30,sh.601336,0.015468779475570793,0.18510531,0.013968779475570793
2015-04-30,sh.601360,0.0566359162850647,0.18510531,0.0551359162850647
2015-04-30,sh.601377,0.09924146649810384,0.18510531,0.09774146649810384
2015-04-30,sh.601390,0.6872525732383217,0.18510531,0.6857525732383217
2015-04-30,sh.601398,0.11316872427983538,0.18510531,0.11166872427983537
2015-04-30,sh.601601,0.027138643067846635,0.18510531,0.025638643067846634
2015-04-30,sh.601628,0.02726045883940631,0.18510531,0.02576045883940631
2015-04-30,sh.601633,0.011343972313016648,0.18510531,0.009843972313016649
2015-04-30,sh.601668,0.42112125162972625,0.18510531,0.41962125162972624
2015-04-30,sh.601669,0.8483316481294236,0.18510531,0.8468316481294237
2015-04-30,sh.601688,-0.01649362507263641,0.18510531,-0.01799362507263641
2015-04-30,sh.601766,0.8658034137728077,0.18510531,0.8643034137728077
2015-04-30,sh.601788,0.21541218637992832,0.18510531,0.21391218637992832
2015-04-30,sh.601800,0.16765819361817202,0.18510531,0.16615819361817202
2015-04-30,sh.601818,0.17336152219873147,0.18510531,0.17186152219873146
2015-04-30,sh.601857,0.1415174765558398,0.18510531,0.1400174765558398
2015-04-30,sh.601888,0.0,0.18510531,-0.0015
2015-04-30,sh.601899,0.21296296296296302,0.18510531,0.21146296296296302
2015-04-30,sh.601901,0.07097232079489002,0.18510531,0.06947232079489002
2015-04-30,sh.601919,1.056451612903226,0.18510531,1.054951612903226
2015-04-30,sh.601939,0.12295081967213117,0.18510531,0.12145081967213117
2015-04-30,sh.601988,0.10502283105022836,0.18510531,0.10352283105022836
2015-04-30,sh.601989,0.45019920318725104,0.18510531,0.44869920318725104
2015-04-30,sh.601998,0.07608695652173902,0.18510531,0.07458695652173902
2015-04-30,sh.603288,0.17624162841756386,0.18510531,0.17474162841756385
2015-04-30,sh.603799,0.14271555996035667,0.18510531,0.14121555996035667
2015-04-30,sh.603993,0.21486387049300948,0.18510531,0.21336387049300948
2015-05-29,sh.600000,-0.05700055340343102,0.03829406,-0.05850055340343102
2015-05-29,sh.600009,0.08541440463264571,0.03829406,0.08391440463264571
2015-05-29,sh.600010,-0.06203840472673572,0.03829406,-0.06353840472673572
2015-05-29,sh.600015,-0.07283950617283941,0.03829406,-0.07433950617283941
2015-05-29,sh.600016,-0.05649717514124297,0.03829406,-0.057997175141242974
2015-05-29,sh.600018,-0.06255633379231273,0.03829406,-0.06405633379231274
2015-05-29,sh.600019,-0.0541442552306326,0.03829406,-0.0556442552306326
2015-05-29,sh.600028,-0.11206896551724144,0.03829406,-0.11356896551724144
2015-05-29,sh.600029,-0.07792207792207784,0.03829406,-0.07942207792207784
2015-05-29,sh.600030,-0.11612339930151327,0.03829406,-0.11762339930151328
2015-05-29,sh.600031,0.25433526011560703,0.03829406,0.25283526011560703
2015-05-29,sh.600036,-0.008232711306256912,0.03829406,-0.009732711306256912
2015-05-29,sh.600048,-0.19305277221108896,0.03829406,-0.19455277221108896
2015-05-29,sh.600050,-0.09873949579831931,0.03829406,-0.10023949579831931
2015-05-29,sh.600089,-0.03581580443433774,0.03829406,-0.03731580443433774
2015-05-29,sh.600100,0.40940254652301666,0.03829406,0.40790254652301666
2015-05-29,sh.600104,-0.11185185185185187,0.03829406,-0.11335185185185187
2015-05-29,sh.600109,0.07630522088353398,0.03829406,0.07480522088353397
2015-05-29,sh.600111,0.06331823452851926,0.03829406,0.061818234528519256
2015-05-29,sh.600150,0.045238418783161594,0.03829406,0.04373841878316159
2015-05-29,sh.600196,0.23809523809523814,0.03829406,0.23659523809523814
2015-05-29,sh.600256,0.06805293005671076,0.03829406,0.06655293005671076
2015-05-29,sh.600276,0.10068409051043692,0.03829406,0.09918409051043692
2015-05-29,sh.600309,0.10034698015664434,0.03829406,0.09884698015664434
2015-05-29,sh.600332,0.17000000000000015,0.03829406,0.16850000000000015
2015-05-29,sh.600340,-0.1309190371116713,0.03829406,-0.1324190371116713
2015-05-29,sh.600346,0.07174887892376702,0.03829406,0.07024887892376702
2015-05-29,sh.600372,0.16144578313253022,0.03829406,0.15994578313253022
2015-05-29,sh.600406,0.15328778821520084,0.03829406,0.15178778821520084
2015-05-29,sh.600436,0.431578196347032,0.03829406,0.430078196347032
2015-05-29,sh.600438,0.8252856095447085,0.03829406,0.8237856095447086
2015-05-29,sh.600485,0.3473247232472325,0.03829406,0.3458247232472325
2015-05-29,sh.600518,0.053659807241469126,0.03829406,0.052159807241469125
2015-05-29,sh.600519,0.04598977124053438,0.03829406,0.04448977124053438
2015-05-29,sh.600547,-0.11964230650632135,0.03829406,-0.12114230650632135
2015-05-29,sh.600570,-0.02133717291671744,0.03829406,-0.02283717291671744
2015-05-29,sh.600585,0.07572570466975193,0.03829406,0.07422570466975192
2015-05-29,sh.600588,0.42481293748491433,0.03829406,0.42331293748491433
2015-05-29,sh.600606,0.0011283497884344573,0.03829406,-0.0003716502115655427
2015-05-29,sh.600637,-0.06008765728827936,0.03829406,-0.06158765728827936
2015-05-29,sh.600690,0.08262633714496492,0.03829406,0.08112633714496492
2015-05-29,sh.600703,0.36108597285067856,0.03829406,0.35958597285067856
2015-05-29,sh.600745,0.5142239827151602,0.03829406,0.5127239827151603
2015-05-29,sh.600795,0.07165605095541383,0.03829406,0.07015605095541383
2015-05-29,sh.600809,-0.01076194575979339,0.03829406,-0.01226194575979339
2015-05-29,sh.600837,-0.09961551904928345,0.03829406,-0.10111551904928345
2015-05-29,sh.600887,0.12599088026383587,0.03829406,0.12449088026383587
2015-05-29,sh.600893,0.30796427242277624,0.03829406,0.30646427242277624
2015-05-29,sh.600900,-0.0015140045420136694,0.03829406,-0.0030140045420136694
2015-05-29,sh.600958,0.11395133969818283,0.03829406,0.11245133969818283
2015-05-29,sh.600999,-0.17394546184666937,0.03829406,-0.17544546184666937
2015-05-29,sh.601006,-0.1281317108088762,0.03829406,-0.1296317108088762
2015-05-29,sh.601012,0.11178284380114167,0.03829406,0.11028284380114167
2015-05-29,sh.601088,-0.09467195068251866,0.03829406,-0.09617195068251866
2015-05-29,sh.601111,-0.14252873563218393,0.03829406,-0.14402873563218394
2015-05-29,sh.601118,0.010178117048345925,0.03829406,0.008678117048345925
2015-05-29,sh.601166,-0.04608050008408271,0.03829406,-0.04758050008408271
2015-05-29,sh.601169,-0.02001539645881445,0.03829406,-0.02151539645881445
2015-05-29,sh.601186,-0.1784724970320537,0.03829406,-0.1799724970320537
2015-05-29,sh.601198,0.2709656925031765,0.03829406,0.2694656925031765
2015-05-29,sh.601225,0.041543026706231334,0.03829406,0.04004302670623133
2015-05-29,sh.601288,-0.08080808080808088,0.03829406,-0.08230808080808089
2015-05-29,sh.601318,-0.03631852018948789,0.03829406,-0.03781852018948789
2015-05-29,sh.601328,-0.014450867052023142,0.03829406,-0.015950867052023143
2015-05-29,sh.601336,0.0925134683262121,0.03829406,0.0910134683262121
2015-05-29,sh.601360,0.3923227065712427,0.03829406,0.3908227065712427
2015-05-29,sh.601377,-0.07475006037936549,0.03829406,-0.07625006037936549
2015-05-29,sh.601390,-0.15954950727358053,0.03829406,-0.16104950727358053
2015-05-29,sh.601398,-0.06284658040665436,0.03829406,-0.06434658040665436
2015-05-29,sh.601601,-0.07438253877082135,0.03829406,-0.07588253877082135
2015-05-29,sh.601628,-0.07356805044666315,0.03829406,-0.07506805044666315
2015-05-29,sh.601633,-0.10649183123772898,0.03829406,-0.10799183123772899
2015-05-29,sh.601668,-0.14587155963302756,0.03829406,-0.14737155963302756
2015-05-29,sh.601669,-0.20459518599562365,0.03829406,-0.20609518599562365
2015-05-29,sh.601688,0.003089598352214118,0.03829406,0.001589598352214118
2015-05-29,sh.601766,-0.07097791798107256,0.03829406,-0.07247791798107256
2015-05-29,sh.601788,-0.09777513644036473,0.03829406,-0.09927513644036473
2015-05-29,sh.601800,-0.1723019916628069,0.03829406,-0.1738019916628069
2015-05-29,sh.601818,-0.06846846846846844,0.03829406,-0.06996846846846844
2015-05-29,sh.601857,-0.10978342046303213,0.03829406,-0.11128342046303213
2015-05-29,sh.601888,0.0,0.03829406,-0.0015
2015-05-29,sh.601899,0.33015267175572527,0.03829406,0.32865267175572527
2015-05-29,sh.601901,-0.0874751491053678,0.03829406,-0.0889751491053678
2015-05-29,sh.601919,-0.12549019607843137,0.03829406,-0.12699019607843137
2015-05-29,sh.601939,-0.07007299270072986,0.03829406,-0.07157299270072986
2015-05-29,sh.601988,-0.10537190082644621,0.03829406,-0.10687190082644621
2015-05-29,sh.601989,0.21359890109890123,0.03829406,0.21209890109890123
2015-05-29,sh.601998,-0.06691919191919193,0.03829406,-0.06841919191919194
2015-05-29,sh.603288,0.07979524239686842,0.03829406,0.07829524239686841
2015-05-29,sh.603799,0.5819601040763227,0.03829406,0.5804601040763228
2015-05-29,sh.603993,-0.07813446396123558,0.03829406,-0.07963446396123558
2015-06-30,sh.600000,0.04168314669055673,-0.07253698,0.040183146690556726
2015-06-30,sh.600009,0.05701900633544521,-0.07253698,0.05551900633544521
2015-06-30,sh.600010,-0.18267716535433076,-0.07253698,-0.18417716535433076
2015-06-30,sh.600015,0.012649800266311573,-0.07253698,0.011149800266311573
2015-06-30,sh.600016,-0.007984031936127622,-0.07253698,-0.009484031936127622
2015-06-30,sh.600018,-0.1467098166127292,-0.07253698,-0.1482098166127292
2015-06-30,sh.600019,0.051744885679903874,-0.07253698,0.05024488567990387
2015-06-30,sh.600028,-0.005865681280045831,-0.07253698,-0.007365681280045831
2015-06-30,sh.600029,0.46277665995975825,-0.07253698,0.46127665995975825
2015-06-30,sh.600030,-0.11392821863681257,-0.07253698,-0.11542821863681257
2015-06-30,sh.600031,-0.25283778364857656,-0.07253698,-0.25433778364857657
