trade_date,stock_code,smb,pe_recip,quality
2015-02-27,sh.600000,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600009,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600010,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600015,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600016,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600018,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600019,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600028,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600029,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600030,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600031,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600036,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600048,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600050,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600089,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600100,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600104,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600109,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600111,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600150,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600196,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600256,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600276,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600309,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600332,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600340,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600346,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600372,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600406,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600436,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600438,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600485,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600518,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600519,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600547,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600570,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600585,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600588,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600606,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600637,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600690,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600703,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600745,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600795,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600809,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600837,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600887,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600893,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600900,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.600999,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601006,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601012,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601088,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601111,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601118,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601166,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601169,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601186,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601198,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601225,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601288,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601318,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601328,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601336,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601360,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601377,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601390,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601398,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601601,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601628,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601633,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601668,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601669,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601688,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601766,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601788,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601800,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601818,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601857,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601888,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601899,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601901,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601919,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601939,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601988,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601989,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.601998,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.603288,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.603799,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-02-27,sh.603993,25.38072751664211,0.07574063022441883,4.9479782086407204e-05
2015-03-31,sh.600000,25.656412361989897,0.3183503226763529,-8.879355106006296e-06
2015-03-31,sh.600009,24.474123067131615,0.04719038151956604,4.448260037289517e-06
2015-03-31,sh.600010,24.232669382535533,0.004954769184027439,-4.986763713026972e-06
2015-03-31,sh.600015,24.63188513010509,0.33867078305874637,-5.792411179922689e-05
2015-03-31,sh.600016,25.83541186013714,0.27045717597872476,1.774354091825794e-05
2015-03-31,sh.600018,25.583949855528655,0.043658577977982525,4.901946913057928e-06
2015-03-31,sh.600019,24.962128270804893,0.07600986830344657,-1.872998024978585e-06
2015-03-31,sh.600028,26.698380864462386,0.17583142483728662,1.621444012097364e-07
2015-03-31,sh.600029,25.029869785903983,0.007750503859504252,4.769021341567294e-06
2015-03-31,sh.600030,26.319915607640045,0.026750555653157287,1.9757980696181217e-06
2015-03-31,sh.600031,24.897567694351203,0.02495825160604951,-2.52442709370038e-06
2015-03-31,sh.600036,26.2494729995048,0.22266470665242824,6.746215448236147e-05
2015-03-31,sh.600048,25.12479984909507,0.1368367772520313,-5.8155736722122115e-06
2015-03-31,sh.600050,25.279739821880465,0.04091926836274283,7.608074754019319e-06
2015-03-31,sh.600089,23.988594429716315,0.05998593351745869,-3.8400240246704905e-06
2015-03-31,sh.600100,24.271801333446046,0.008379834609145733,3.833598481287235e-06
2015-03-31,sh.600104,25.879655333982658,0.15507086873063688,2.5947473281758605e-07
2015-03-31,sh.600109,24.142437395189955,0.017060049018617195,-4.670464247176185e-05
2015-03-31,sh.600111,24.463213774179486,0.019038878237333252,-2.224375283401673e-06
2015-03-31,sh.600150,24.827468345991374,0.0018146891445864862,-4.17082812068676e-06
2015-03-31,sh.600196,24.646122948317647,0.03909277649224888,-3.96461692336518e-07
2015-03-31,sh.600256,24.152207229033525,0.04609395830000533,1.9901403955082324e-05
2015-03-31,sh.600276,23.489662021817168,0.08528221255311608,4.323125908493136e-06
2015-03-31,sh.600309,24.233055364263834,0.08247536091357706,-1.4262114830823359e-06
2015-03-31,sh.600332,24.31079213419778,0.029505809547940434,1.7525295766910454e-06
2015-03-31,sh.600340,23.88280193276524,0.137807850249767,-7.394246755409561e-06
2015-03-31,sh.600346,20.822810228048834,-0.09068095268633972,4.769021341567294e-06
2015-03-31,sh.600372,24.653126004001084,0.01187500466576918,1.466103868494362e-06
2015-03-31,sh.600406,23.90018831888691,0.06757915129102614,-2.9705416698957006e-07
2015-03-31,sh.600436,22.262577151304015,0.09055164276612228,-3.430318102960495e-07
2015-03-31,sh.600438,21.990291482699387,0.09773686764942385,8.462764933588265e-06
2015-03-31,sh.600485,22.58302246713522,0.00375510000792312,-3.6033983131302675e-06
2015-03-31,sh.600518,24.14462695166099,0.06409452679256662,1.442062615808103e-06
2015-03-31,sh.600519,25.81254728658102,0.09316724281719273,1.714104682914096e-07
2015-03-31,sh.600547,23.648080354187027,0.025310851704568628,-2.7204711643034627e-06
2015-03-31,sh.600570,23.769732417153982,0.01699381673897344,-1.699526080824128e-05
2015-03-31,sh.600585,25.07356409373587,0.15666204744622592,2.6567196323798298e-05
2015-03-31,sh.600588,23.673619186637243,0.025627331527610767,2.1986431203502713e-05
2015-03-31,sh.600606,22.600575555227238,-0.02884873891408324,4.769021341567294e-06
2015-03-31,sh.600637,24.221732652712426,0.022497457963785418,1.1909571735939146e-06
2015-03-31,sh.600690,24.032076130174786,0.1686326416032582,1.739040422537143e-06
2015-03-31,sh.600703,23.696953422114323,0.06333322570692208,7.900100288156691e-07
2015-03-31,sh.600745,22.20391037561028,0.011596552927528191,3.081478080129621e-05
2015-03-31,sh.600795,24.739389721278958,0.10995013098639403,4.15756097281632e-07
2015-03-31,sh.600809,23.2014287130545,0.0280862569559592,-9.657150772886595e-06
2015-03-31,sh.600837,25.935658784544263,0.023105452763865924,-1.5634691925958625e-06
2015-03-31,sh.600887,23.835628027391888,0.16650952015521955,6.920216905981469e-07
2015-03-31,sh.600893,24.997124827556277,0.006392014683117757,-3.522420838112706e-05
2015-03-31,sh.600900,25.526725623589055,0.07887205843916567,1.1626424390858686e-05
2015-03-31,sh.600958,24.850936380222716,0.08849671805002322,4.769021341567294e-06
2015-03-31,sh.600999,25.495761257570585,0.02154663767050977,1.622872526338602e-06
2015-03-31,sh.601006,25.180359029325047,0.15532433186062292,3.0635583065218447e-06
2015-03-31,sh.601012,21.667632280357097,0.06278770121428709,3.318346556371549e-05
2015-03-31,sh.601088,25.955611982495753,0.22871683033220802,-2.381593625671885e-06
2015-03-31,sh.601111,25.477845121201877,0.02302983415917438,-1.012766523873154e-05
2015-03-31,sh.601118,24.377382403698235,0.000518344245061396,1.0866025930084622e-05
2015-03-31,sh.601166,26.050334373888784,0.21910895430275532,4.948265909353725e-05
2015-03-31,sh.601169,24.208264444058976,0.37437254229260997,1.795696843740834e-05
2015-03-31,sh.601186,25.888493839830073,0.06038566009930983,-2.400292771084234e-07
2015-03-31,sh.601198,24.850936380222716,0.08849671805002322,4.769021341567294e-06
2015-03-31,sh.601225,24.600856589902115,0.03330484263109946,-9.224493675087999e-07
2015-03-31,sh.601288,27.186748558152267,0.27755742697826946,2.2746639315328188e-05
2015-03-31,sh.601318,26.09428743203789,0.14694827030809182,9.94847150344934e-06
2015-03-31,sh.601328,26.269506461394663,0.25067464165849157,-6.412354389125705e-07
2015-03-31,sh.601336,25.56884909386933,0.04704451024652026,2.564956722302273e-05
2015-03-31,sh.601360,22.407143264588584,0.03656046541467566,5.561946387328992e-06
2015-03-31,sh.601377,24.14016532816981,0.02855507306754642,1.0213555605167289e-06
2015-03-31,sh.601390,26.05009180801245,0.04833968082626033,-5.86703065082688e-07
2015-03-31,sh.601398,27.57422947764814,0.2883199525917166,9.104761078454917e-06
2015-03-31,sh.601601,26.09112276726274,0.049649495110132204,5.345299378653685e-06
2015-03-31,sh.601628,27.503363540453226,0.030646881524095382,2.26364367556863e-06
2015-03-31,sh.601633,24.4722952803061,0.19045814786279494,-6.080628814450927e-07
2015-03-31,sh.601668,25.424877193836302,0.21270883755932654,-2.354373215643384e-06
2015-03-31,sh.601669,25.090174104052867,0.05674053232770763,-5.42223972456588e-08
2015-03-31,sh.601688,25.581729773898775,0.018646733768667188,2.527364990056984e-05
2015-03-31,sh.601766,25.903026508854104,0.02668580799703885,-5.313029327376672e-06
2015-03-31,sh.601788,25.12355718671492,-0.00275039693671872,6.746215448236147e-05
2015-03-31,sh.601800,26.162724448371513,0.05471505938911932,-8.856043117176579e-07
2015-03-31,sh.601818,25.549897676809156,0.2215161473163776,9.100838472521609e-06
2015-03-31,sh.601857,28.023287158631216,0.08928941528128463,2.384946864159912e-07
2015-03-31,sh.601888,23.828992970351322,0.06006026947971721,2.1921559153285688e-07
2015-03-31,sh.601899,25.041719220046062,0.02846192268072698,-8.13376575033491e-07
2015-03-31,sh.601901,25.126213889344353,0.017997578703502992,2.9129541188221375e-05
2015-03-31,sh.601919,24.223404526092143,-0.03174197062385866,4.769021341567294e-06
2015-03-31,sh.601939,27.48015625939371,0.262345783995521,2.8606756943789923e-06
2015-03-31,sh.601988,27.242568391924408,0.24467304127159092,2.0692322428400285e-05
2015-03-31,sh.601989,25.881053507646225,0.015006770580014973,1.70772587433007e-07
2015-03-31,sh.601998,26.083087011471896,0.19191596160329197,1.251966200338773e-05
2015-03-31,sh.603288,23.594610954437176,0.10407170295102022,5.744583507179435e-07
2015-03-31,sh.603799,24.850936380222716,0.08849671805002322,4.769021341567294e-06
2015-03-31,sh.603993,23.70392412978298,0.07990528911355077,2.655645818969763e-05
2015-04-30,sh.600000,25.79128863832648,0.27818215799997853,-8.879355106006296e-06
2015-04-30,sh.600009,24.609154990397556,0.041229671005513,4.448260037289517e-06
2015-04-30,sh.600010,24.366834020563804,0.004332678518381453,-4.986763713026972e-06
2015-04-30,sh.600015,24.859669060975804,0.2696822902134462,-5.792411179922689e-05
2015-04-30,sh.600016,25.926024990441594,0.24702774077152828,1.774354091825794e-05
2015-04-30,sh.600018,25.84641362743441,0.03358017987759253,4.901946913057928e-06
2015-04-30,sh.600019,25.193106221451714,0.06033336257754064,-1.872998024978585e-06
2015-04-30,sh.600028,26.934851747703394,0.1388028858629319,1.621444012097364e-07
2015-04-30,sh.600029,25.3381711455585,0.005694247733513329,4.769021341567294e-06
2015-04-30,sh.600030,26.365770619094153,0.02555160758255594,1.9757980696181217e-06
2015-04-30,sh.600031,24.921947253828353,0.02435713764636624,-2.52442709370038e-06
2015-04-30,sh.600036,26.406646905490707,0.1902793349384362,6.746215448236147e-05
2015-04-30,sh.600048,25.389370955665942,0.10502702542590779,-5.8155736722122115e-06
2015-04-30,sh.600050,25.83385605424985,0.023511386338676818,7.608074754019319e-06
2015-04-30,sh.600089,24.18800257845435,0.04914140431987377,-3.8400240246704905e-06
2015-04-30,sh.600100,24.490425241080565,0.006734235354362462,3.833598481287235e-06
2015-04-30,sh.600104,25.96223211390442,0.14278006654235675,2.5947473281758605e-07
2015-04-30,sh.600109,24.118175412358738,0.01747902163630017,-4.670464247176185e-05
2015-04-30,sh.600111,24.636109145292895,0.016015992277645243,-2.224375283401673e-06
2015-04-30,sh.600150,25.063938955681238,0.001432532093447021,-4.17082812068676e-06
2015-04-30,sh.600196,24.75023217720703,0.035227551044814606,-3.96461692336518e-07
2015-04-30,sh.600256,24.22879026978715,0.042695726969759186,1.9901403955082324e-05
2015-04-30,sh.600276,23.702075762858055,0.06896176107171814,4.323125908493136e-06
2015-04-30,sh.600309,24.258839481419546,0.08037598809032237,-1.4262114830823359e-06
2015-04-30,sh.600332,24.36296300652669,0.028005930895920128,1.7525295766910454e-06
2015-04-30,sh.600340,23.996523926673042,0.1229943391914923,-7.394246755409561e-06
2015-04-30,sh.600346,20.98373051593819,-0.07685515720949869,4.769021341567294e-06
2015-04-30,sh.600372,24.852458906621575,0.009728919485208485,1.466103868494362e-06
2015-04-30,sh.600406,24.0217144742551,0.0598459264635304,-2.9705416698957006e-07
2015-04-30,sh.600436,22.44747050548634,0.07526588457657851,-3.430318102960495e-07
2015-04-30,sh.600438,21.990291482699387,0.09773686764942385,8.462764933588265e-06
2015-04-30,sh.600485,22.515044871013526,0.004019238730805166,-3.6033983131302675e-06
2015-04-30,sh.600518,24.35811422756134,0.051773151233068276,1.442062615808103e-06
2015-04-30,sh.600519,26.06497809947883,0.07238255918192557,1.714104682914096e-07
2015-04-30,sh.600547,23.838762386989444,0.020916769216233096,-2.7204711643034627e-06
2015-04-30,sh.600570,23.907559767308467,0.014805847535723997,-1.699526080824128e-05
2015-04-30,sh.600585,25.113474990320164,0.15053265307832564,2.6567196323798298e-05
2015-04-30,sh.600588,23.765379438692563,0.023380425792573586,2.1986431203502713e-05
2015-04-30,sh.600606,23.26343843781546,-0.014867883214677032,4.769021341567294e-06
2015-04-30,sh.600637,24.57342621466067,0.01582686419132756,1.1909571735939146e-06
2015-04-30,sh.600690,24.080055114770957,0.16073284614637373,1.739040422537143e-06
2015-04-30,sh.600703,23.73570365772423,0.06092598997869518,7.900100288156691e-07
2015-04-30,sh.600745,22.920005203082212,0.005666734721878198,3.081478080129621e-05
2015-04-30,sh.600795,25.106583856658474,0.07615972448898312,4.15756097281632e-07
2015-04-30,sh.600809,23.249035763345674,0.02678048177247078,-9.657150772886595e-06
2015-04-30,sh.600837,26.13625181010346,0.018905929716955656,-1.5634691925958625e-06
2015-04-30,sh.600887,24.002707046291007,0.14088915789326723,6.920216905981469e-07
2015-04-30,sh.600893,25.33088396344797,0.004578128864034285,-3.522420838112706e-05
2015-04-30,sh.600900,25.719854805178418,0.0650201904922418,1.1626424390858686e-05
2015-04-30,sh.600958,25.039802687088493,0.0767848139587884,4.769021341567294e-06
2015-04-30,sh.600999,25.645999622120947,0.018540942877867693,1.622872526338602e-06
2015-04-30,sh.601006,25.416652369328506,0.1226361761218805,3.0635583065218447e-06
2015-04-30,sh.601012,21.693979737988954,0.06115500802273411,3.318346556371549e-05
2015-04-30,sh.601088,26.07819515978638,0.20233030036873886,-2.381593625671885e-06
2015-04-30,sh.601111,25.802737158325215,0.01664148169509689,-1.012766523873154e-05
2015-04-30,sh.601118,24.547061567077012,0.00043744912963196696,1.0866025930084622e-05
2015-04-30,sh.601166,26.10594838587736,0.20725607424000966,4.948265909353725e-05
2015-04-30,sh.601169,24.382764474896504,0.32695086216193103,1.795696843740834e-05
2015-04-30,sh.601186,26.195487959496823,0.04442300835956351,-2.400292771084234e-07
2015-04-30,sh.601198,25.039802687088493,0.0767848139587884,4.769021341567294e-06
2015-04-30,sh.601225,24.81513745395848,0.02688105992777167,-9.224493675087999e-07
2015-04-30,sh.601288,27.262800921352177,0.2572312517702649,2.2746639315328188e-05
2015-04-30,sh.601318,26.219315235628237,0.1296777878288417,9.94847150344934e-06
2015-04-30,sh.601328,26.349187962634797,0.2314755722829135,-6.412354389125705e-07
2015-04-30,sh.601336,25.58419945144248,0.046327874571206365,2.564956722302273e-05
