trade_date,stock_code,smb,pe_recip,quality
2015-02-27,sh.600000,25.05598815327368,0.11826017458137067,0.0003289870171718779
2015-02-27,sh.600009,24.840369088974043,0.1453334732215115,0.0005395330794515367
2015-02-27,sh.600010,24.811517189397836,0.14895614033631052,0.0005677061626841818
2015-02-27,sh.600015,25.106758362339388,0.11188542735517842,0.0002794113099651859
2015-02-27,sh.600016,25.190551000147643,0.10136435810466199,0.00019759011295805568
2015-02-27,sh.600018,24.804072709396088,0.1498908750777052,0.0005749754918373294
2015-02-27,sh.600019,25.13436188186485,0.10841950781759371,0.00025245723537988083
2015-02-27,sh.600028,25.328437587158383,0.08405121021239621,6.294766828094961e-05
2015-02-27,sh.600029,23.404621139976747,0.32560711053382624,0.0019415013055421341
2015-02-27,sh.600030,24.963156367626322,0.1299162063162821,0.0004196346924408851
2015-02-27,sh.600031,24.671616609606456,0.16652216673997483,0.0007043152156980778
2015-02-27,sh.600036,25.159490157647635,0.10526438182356858,0.0002279201679590218
2015-02-27,sh.600048,24.902393967381595,0.1375455808952907,0.0004789674984139676
2015-02-27,sh.600050,25.501729622838475,0.062292526446821234,-0.00010626721935146191
2015-02-27,sh.600089,24.69736911689009,0.1632886617496493,0.0006791686034538919
2015-02-27,sh.600100,25.05042783066681,0.11895833304412201,0.0003344165186572112
2015-02-27,sh.600104,25.304811630001232,0.08701770390279608,8.601776304823774e-05
2015-02-27,sh.600109,24.569280401120288,0.1793715812527639,0.0008042436974182781
2015-02-27,sh.600111,25.163942672468977,0.10470532057427984,0.00022357241018574594
2015-02-27,sh.600150,24.529762415896883,0.18433349043776598,0.0008428319187568668
2015-02-27,sh.600196,25.026801856593092,0.12192482885857908,0.00035748662994305834
2015-02-27,sh.600256,24.83238844166046,0.14633552955064016,0.0005473259611792046
2015-02-27,sh.600276,24.847345327525062,0.14445753124351415,0.0005327209751452164
2015-02-27,sh.600309,24.99712212012493,0.12565143982209986,0.00038646807304117305
2015-02-27,sh.600332,25.024128842919474,0.12226045454961017,0.0003600967539839358
2015-02-27,sh.600340,24.83272510559788,0.14629325776289842,0.0005469972181408019
2015-02-27,sh.600346,23.735305031470645,0.2840861820436766,0.001618597616856239
2015-02-27,sh.600372,25.13170997910354,0.1087524828059363,0.00025504674519783853
2015-02-27,sh.600406,24.360941506656246,0.20553077606470085,0.001007680874884849
